SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1252,3,2,Urban,1970,201030.83915288132
1980,3,2,Urban,1987,220234.99247120944
2684,3,1,Urban,1950,259949.4575576392
1134,3,3,Urban,1985,127898.39384202338
2586,3,2,Urban,2007,311419.8600569443
2876,3,1,Urban,1968,337952.9055030466
2321,3,3,Urban,1980,270826.4348217745
2609,3,3,Urban,1983,252016.7736660215
2016,3,2,Urban,1992,227553.04602450976
1179,3,2,Urban,1992,206539.34857938814
2826,3,3,Urban,2019,345313.2446962545
1881,3,2,Urban,1997,237944.1223896185
2859,3,3,Urban,1963,294794.1379580766
2844,3,1,Urban,1954,349944.0892455001
2553,3,2,Urban,1991,251458.2611635369
1089,3,3,Urban,2014,129335.7330742479
1015,3,3,Urban,1954,161588.45085788745
1415,3,2,Urban,1979,61143.27985162355
2876,3,2,Urban,1991,389380.0736310968
2686,3,2,Urban,2000,239422.4129366258
2876,3,2,Urban,1965,318824.80543346814
2510,3,1,Urban,1956,283204.28435399296
1188,3,1,Urban,1989,87845.3776628944
1820,3,3,Urban,1988,199871.26553559868
1356,3,1,Urban,2009,173877.600911647
2755,3,1,Urban,1957,277991.2061919954
1614,3,3,Urban,1955,255359.36011059163
1367,3,1,Urban,2017,124482.13202988451
2591,3,1,Urban,1998,303231.33538968465
1971,3,1,Urban,1988,245047.09543126
2443,3,1,Urban,1952,256069.84802973078
1100,3,3,Urban,1996,66388.22721945627
1962,3,3,Urban,2020,219714.0400232911
2230,3,1,Urban,1966,296522.1740557991
2051,3,2,Urban,1966,278406.8920724301
1587,3,3,Urban,1982,214085.66977070534
2808,3,1,Urban,1994,205654.78203281184
2767,3,1,Urban,1987,248533.96128631785
1246,3,3,Urban,1969,77779.55869960495
2562,3,3,Urban,1972,227717.7294572771
1959,3,2,Urban,1970,195992.89852877206
1706,3,1,Urban,1968,221673.42626916818
1206,3,1,Urban,1982,175451.66452281273
1667,3,2,Urban,1966,187863.67998239238
1332,3,3,Urban,1983,175538.08478491288
2996,3,1,Urban,1950,398560.8803181156
1391,3,2,Urban,2001,140858.1040615813
1068,3,3,Urban,1974,151081.32168150024
2194,3,3,Urban,2003,247117.58218376746
1126,3,1,Urban,2013,130736.54789817505
1155,3,2,Urban,1958,153950.42906602897
1631,3,2,Urban,2005,145196.1786894704
1054,3,1,Urban,1962,164452.1159395565
1503,3,3,Urban,1956,123251.88659191359
1787,3,1,Urban,2004,237132.17391789774
1611,3,1,Urban,1995,191683.0507159171
2860,3,1,Urban,1982,218325.8758209885
1919,3,3,Urban,1997,168265.4108470476
1724,3,3,Urban,1954,114821.23282883514
1891,3,2,Urban,1959,222036.45134156963
1392,3,2,Urban,1965,234582.20278065169
1493,3,3,Urban,1983,128384.96598875534
2486,3,2,Urban,1953,367093.00153510005
1087,3,3,Urban,2017,141561.69439068504
2381,3,3,Urban,1999,345712.25162671786
1585,3,1,Urban,2001,151072.5684482383
1989,3,1,Urban,1992,336129.2135306202
1709,3,3,Urban,2017,120260.11200085952
1325,3,3,Urban,1985,197093.380095132
2986,3,3,Urban,1958,342233.5648000678
2116,3,3,Urban,1970,221885.00500142536
1991,3,3,Urban,2006,274119.6392242726
1722,3,2,Urban,1956,294510.0820956739
1309,3,1,Urban,1980,192397.64847356133
2767,3,1,Urban,2001,323020.8073199182
1354,3,1,Urban,1984,122258.46687791738
1819,3,1,Urban,1977,321637.91500907706
1170,3,3,Urban,2019,210591.99999471215
2574,3,3,Urban,2000,232639.1414153378
2548,3,1,Urban,1950,236724.29815198347
1516,3,3,Urban,2015,155957.83394600134
1183,3,3,Urban,1955,220338.93193362083
2897,3,2,Urban,1951,330210.07245821145
2602,3,2,Urban,1962,279917.41313628125
2089,3,3,Urban,1995,231055.5806218776
1395,3,2,Urban,2000,152946.7374648342
1213,3,3,Urban,1998,94019.17812383396
2875,3,3,Urban,1952,310247.71068252967
2787,3,1,Urban,2013,419022.6758743268
2312,3,2,Urban,1976,241933.425556753
1785,3,3,Urban,1985,292119.15012620355
1681,3,2,Urban,1987,247105.42562097823
1086,3,1,Urban,1986,31995.620697692008
2882,3,3,Urban,2012,308513.6076681481
2542,3,1,Urban,2006,251285.49650825752
2210,3,1,Urban,2007,242969.31069364425
1549,3,3,Urban,1961,141119.53278065572
2934,3,2,Urban,1954,346635.20451320446
1992,3,2,Urban,1984,206960.29977146172
2994,3,3,Urban,1982,280783.80487191543
1337,3,2,Urban,1982,189141.44576187292
1896,3,2,Urban,2019,212413.5145347764
2211,3,2,Urban,1974,152318.33180520026
2444,3,2,Urban,1959,288912.91303888836
2701,3,3,Urban,2010,337482.24128500914
1263,3,2,Urban,1950,122570.31924097492
2521,3,2,Urban,2001,334931.460724196
1501,3,1,Urban,2010,143869.7655418723
2827,3,2,Urban,2001,346339.1603608998
1613,3,2,Urban,2007,241427.51267640584
1431,3,3,Urban,1986,178533.9077649401
2528,3,2,Urban,1950,246846.80292235088
1839,3,2,Urban,1968,307200.14622392214
1726,3,3,Urban,1990,173550.9860234487
2908,3,1,Urban,1958,246697.5867195166
2391,3,2,Urban,2018,312452.57030789496
1494,3,3,Urban,2008,159722.8547735455
2860,3,2,Urban,2014,323539.10297592677
1296,3,1,Urban,2018,192753.40062912524
2001,3,2,Urban,1989,247683.75331673826
1006,3,2,Urban,2008,208925.71880465798
1275,3,1,Urban,2008,177329.21686618586
2823,3,3,Urban,2021,352472.76528345037
2821,3,3,Urban,1966,290472.87431662437
2333,3,2,Urban,2003,204385.48629548386
2663,3,1,Urban,1992,218590.83593380812
1601,3,2,Urban,2019,317972.31337579165
1237,3,2,Urban,1965,121359.75926532589
2977,3,1,Urban,1990,336185.1425343478
1031,3,3,Urban,1971,164342.52302158443
2194,3,1,Urban,2012,207016.0872629696
1519,3,2,Urban,1985,272623.00043352874
2312,3,1,Urban,1975,216016.286299197
2868,3,2,Urban,1978,362617.71997680987
1057,3,3,Urban,1972,23521.625159097646
1285,3,1,Urban,1956,177361.91688301534
2858,3,2,Urban,2001,417417.1707154523
2507,3,3,Urban,1958,288731.19904486206
1555,3,3,Urban,2003,170990.84704527017
1277,3,1,Urban,1971,63687.33952105901
1726,3,1,Urban,2014,242183.10333551466
2919,3,2,Urban,2008,315644.33768474724
1168,3,2,Urban,2020,91846.57332150856
2824,3,3,Urban,2003,349939.5918831686
2670,3,2,Urban,1954,281136.10024930455
2668,3,3,Urban,1951,337999.6941287131
2908,3,3,Urban,1984,356244.08284864656
2740,3,1,Urban,1956,316808.846761144
2095,3,2,Urban,1952,227350.06638720978
2561,3,1,Urban,1968,302139.881007653
2301,3,1,Urban,2007,174485.67457648556
1652,3,1,Urban,2006,246624.0105710423
1232,3,1,Urban,1952,132157.38762386367
1250,3,2,Urban,1999,90442.10788264316
2209,3,2,Urban,1973,273397.8133779293
2153,3,3,Urban,1950,238549.6258164383
2013,3,1,Urban,1956,271120.5004783527
2215,3,2,Urban,1991,272231.6041568178
1833,3,1,Urban,2019,215026.7889418645
2791,3,1,Urban,1979,225209.2493472115
2622,3,1,Urban,2014,268472.8107060729
1760,3,3,Urban,2021,198583.35104779337
1355,3,1,Urban,2018,235061.86167184252
1378,3,3,Urban,1969,158858.92248956772
1679,3,3,Urban,1988,129902.27651747083
1505,3,1,Urban,1998,161282.18485550556
1301,3,1,Urban,1994,139403.33133958315
2008,3,2,Urban,1999,177715.09254369987
1672,3,2,Urban,1964,147480.7771552208
2366,3,3,Urban,2016,233541.34340782303
1538,3,3,Urban,1997,253080.60761623835
2081,3,1,Urban,1996,165505.31756962978
1927,3,3,Urban,2018,215413.54619526892
1914,3,1,Urban,1969,197314.01564393318
1260,3,2,Urban,1969,114509.16751186736
1820,3,1,Urban,1954,208970.8268781521
1068,3,2,Urban,1963,171301.46508552754
1716,3,2,Urban,2018,161346.83176144623
1879,3,1,Urban,1954,240849.30914389377
1689,3,1,Urban,1955,134728.006445883
1397,3,1,Urban,1980,133115.20284240085
2724,3,1,Urban,1981,243237.41685776316
1545,3,3,Urban,1957,161167.81063387304
1920,3,1,Urban,1984,180918.1459109595
2688,3,2,Urban,1971,292104.5502894743
2132,3,1,Urban,2021,187816.26497690374
2726,3,2,Urban,1960,299216.35159010434
1099,3,2,Urban,1985,140208.16019444485
1989,3,2,Urban,1962,217455.92889318118
2636,3,2,Urban,1958,366307.68051095866
1083,3,1,Urban,1997,18465.22651027632
1923,3,3,Urban,1980,175027.3475940599
2297,3,1,Urban,1995,153648.6622845494
1117,3,1,Urban,1994,87719.77665115723
1074,3,1,Urban,1963,106062.55015377044
1294,3,1,Urban,1978,130004.06712069432
1817,3,1,Urban,2010,186536.32944221582
2541,3,3,Urban,2019,240411.388373197
1066,3,1,Urban,1989,42609.92449046203
2181,3,2,Urban,1996,216580.34364578262
2349,3,3,Urban,1996,137579.42120819085
2738,3,1,Urban,1984,239373.8847726736
2047,3,3,Urban,2017,276867.86299385084
1745,3,3,Urban,1999,184177.86743479365
1115,3,2,Urban,1960,64298.93508478832
2819,3,1,Urban,1954,307395.9204039788
1617,3,3,Urban,1977,221392.48546091517
2923,3,2,Urban,1969,333989.4842683516
1737,3,1,Urban,1968,243731.12787712042
2115,3,3,Urban,1999,305884.06595238467
2135,3,1,Urban,1994,325551.9780576132
2064,3,3,Urban,1968,311719.3853285232
2613,3,2,Urban,1990,323643.54054591677
2097,3,3,Urban,1962,190604.64489388932
2170,3,2,Urban,2005,171145.01280197193
2150,3,2,Urban,1994,310273.78710088605
1499,3,3,Urban,1970,171587.23254012744
2633,3,2,Urban,1958,287417.87881446356
1763,3,3,Urban,2004,144451.458141209
1732,3,1,Urban,1967,143200.74328406225
2824,3,2,Urban,2020,369297.13344594743
1779,3,1,Urban,1973,253087.645964781
1191,3,1,Urban,1978,119289.27157450664
2018,3,3,Urban,1977,189740.53471083948
1566,3,1,Urban,2004,279160.39575769595
1089,3,2,Urban,1980,161529.96987297613
1456,3,2,Urban,2010,205057.49494971134
1140,3,3,Urban,1994,152833.97059402737
1743,3,2,Urban,1958,152226.23786250738
2356,3,1,Urban,1986,289383.72583161737
2312,3,1,Urban,1969,199441.83842154528
1375,3,2,Urban,1986,157750.56838351456
2204,3,3,Urban,1962,259630.7566448973
2950,3,2,Urban,1976,310038.4897828208
1181,3,3,Urban,1968,119351.65404779224
2341,3,3,Urban,1983,296275.6152831907
2880,3,3,Urban,2020,297875.89304118184
2109,3,1,Urban,2021,202674.7189602197
2215,3,1,Urban,1998,251347.54981132783
2316,3,1,Urban,1990,254426.37393007247
2057,3,2,Urban,1953,269584.5450000903
1966,3,1,Urban,1972,264411.3803942903
1314,3,3,Urban,2006,159129.82694695925
1082,3,1,Urban,2015,94972.19845604085
1682,3,2,Urban,2017,211683.20094884495
1233,3,3,Urban,2019,73601.50462834747
2558,3,1,Urban,1980,285609.78644778975
1908,3,1,Urban,1958,232727.15671486623
1526,3,2,Urban,1956,145286.68586195668
2554,3,2,Urban,1954,331925.8496508009
1966,3,1,Urban,1973,174948.47542349302
2100,3,2,Urban,1961,280019.02485259844
1714,3,1,Urban,1951,201418.63946975447
1874,3,2,Urban,1974,264014.63875352766
1448,3,1,Urban,1951,96795.86767533295
1465,3,2,Urban,1973,199188.20120558923
1798,3,2,Urban,1971,198192.2219919294
1274,3,1,Urban,2007,131185.2388679148
2720,3,2,Urban,1988,208463.51995318662
2656,3,2,Urban,1997,324571.578286231
1389,3,2,Urban,1978,150580.72755048572
2688,3,1,Urban,1970,321935.8510651356
1857,3,3,Urban,1999,169030.30595461177
2674,3,1,Urban,1955,373222.43790236197
1699,3,1,Urban,1992,208064.58845387227
2794,3,2,Urban,2021,264305.44148994354
2346,3,3,Urban,1965,236904.4314932135
2895,3,2,Urban,1991,285803.16676937795
1083,3,3,Urban,1967,104754.6460900823
2293,3,2,Urban,1974,167220.42200168403
2738,3,3,Urban,1965,241608.89474621724
1023,3,3,Urban,1951,130206.82928064733
2886,3,2,Urban,1985,359285.5762058859
2721,3,2,Urban,2002,303888.51057048794
2589,3,1,Urban,1973,307948.98065646895
1938,3,2,Urban,1979,204419.27183221013
1386,3,3,Urban,1991,173767.83179729927
1463,3,3,Urban,1967,107758.6043999852
2234,3,2,Urban,2008,145478.8197825527
1164,3,3,Urban,1993,101071.84053368702
2148,3,3,Urban,1986,237746.66566325945
1956,3,2,Urban,1991,198572.2982725936
2527,3,2,Urban,1961,319222.817079893
2593,3,3,Urban,1991,240070.47735478013
1567,3,3,Urban,1974,282504.7959274226
1986,3,3,Urban,1994,161139.6667388603
1059,3,2,Urban,1983,167546.91011986777
2842,3,1,Urban,1982,295708.42385936494
2620,3,3,Urban,2014,281661.07215124334
2731,3,1,Urban,1976,222229.25036824791
2493,3,3,Urban,1963,331267.93705382117
2340,3,3,Urban,1983,304864.33689680736
2289,3,3,Urban,1993,306909.89947321085
1591,3,1,Urban,1961,181647.0676669918
2833,3,2,Urban,1993,317750.46477688866
2343,3,2,Urban,1995,217374.45748896967
2137,3,2,Urban,1976,205332.16248102236
1841,3,3,Urban,1979,156924.80401600356
2202,3,3,Urban,1971,268526.90343894425
2437,3,2,Urban,1971,285884.9101350558
2098,3,1,Urban,2019,221941.64733714616
2151,3,3,Urban,1960,236871.96839184573
1420,3,2,Urban,1998,132343.68780662617
2155,3,2,Urban,2010,277290.6864796302
1417,3,1,Urban,1989,191483.24740925673
2054,3,2,Urban,1950,174773.94123868027
1711,3,3,Urban,1997,181865.23819811418
2159,3,3,Urban,1973,183750.90607017424
1853,3,3,Urban,1970,215593.5650949524
1520,3,1,Urban,1951,199277.35763876073
1683,3,2,Urban,1986,163279.6845024663
1869,3,1,Urban,1967,186690.82244201604
2775,3,2,Urban,1960,410873.8302220735
1076,3,3,Urban,1965,166968.168289035
1539,3,3,Urban,1992,146215.8917145071
1892,3,2,Urban,1980,185576.46918808098
1042,3,1,Urban,2005,157709.21322063942
2660,3,3,Urban,1987,265499.7138953957
2012,3,1,Urban,1966,143813.72176325272
2002,3,3,Urban,1985,177459.83777572977
2330,3,2,Urban,1974,245616.78413267437
1603,3,1,Urban,1960,207910.831465233
1745,3,2,Urban,2015,233453.28676253872
2253,3,1,Urban,1969,261402.70023830014
2154,3,1,Urban,2006,268225.2775714219
2510,3,2,Urban,1968,381814.63339360943
1075,3,1,Urban,1991,109492.53453658064
2956,3,1,Urban,1966,292615.167614196
1468,3,3,Urban,1969,196255.2173936384
2842,3,2,Urban,1961,267702.71328984987
2855,3,3,Urban,1965,295246.2030752009
2635,3,1,Urban,1958,279198.58793330175
1663,3,3,Urban,2021,275117.4369938718
2994,3,3,Urban,1982,343226.2449942318
1605,3,1,Urban,1990,231323.41075637878
1228,3,1,Urban,1965,154870.9514375171
1536,3,2,Urban,1956,166018.06474676658
2736,3,2,Urban,1991,311762.80463240074
1388,3,1,Urban,1951,131252.21152447708
1942,3,3,Urban,1956,211318.2841284102
1463,3,3,Urban,2005,154210.5856794482
1579,3,3,Urban,1987,133556.68471325963
2872,3,2,Urban,1964,336010.7915742322
2126,3,2,Urban,2007,204134.40032751576
2019,3,2,Urban,2012,283288.56105213397
1777,3,2,Urban,1962,234372.13379422657
1584,3,3,Urban,2003,187689.09555054034
2789,3,3,Urban,2014,317052.0757578125
2077,3,2,Urban,1982,217499.14995000977
2158,3,2,Urban,1989,226852.98620590213
1100,3,2,Urban,1994,164098.12866218318
1392,3,3,Urban,2012,237927.59383179093
1091,3,1,Urban,1997,229857.5849851843
2245,3,1,Urban,1954,240486.20931027224
1672,3,3,Urban,1954,209045.0524295769
2625,3,2,Urban,1999,236663.33071767804
1364,3,2,Urban,1952,97079.37799900389
2822,3,2,Urban,1951,277888.9923960525
1697,3,2,Urban,2005,115061.8697640103
1191,3,2,Urban,2014,151392.07658491997
1381,3,3,Urban,1961,216740.64656140187
1865,3,1,Urban,1995,228890.53102069994
2658,3,2,Urban,2013,195851.75545390652
2719,3,2,Urban,1991,221463.25150768785
2276,3,1,Urban,1971,218667.8786590017
1012,3,1,Urban,1973,94092.49345549807
2004,3,3,Urban,1957,146784.67889553995
2112,3,2,Urban,1984,209839.34947141976
1326,3,1,Urban,2000,92001.37393492521
2403,3,1,Urban,1973,256394.42861042172
2815,3,3,Urban,1964,248259.3249304247
2795,3,1,Urban,2017,298446.72041652614
1831,3,1,Urban,1995,122944.05202610708
2901,3,1,Urban,2017,343811.5243292376
2710,3,3,Urban,1989,294821.718995453
1576,3,1,Urban,2002,81125.83032482013
1915,3,1,Urban,2017,164375.6678849393
2193,3,3,Urban,1955,128094.73095021397
1229,3,3,Urban,1960,39715.8414650675
1925,3,1,Urban,1965,217984.8639467882
2762,3,1,Urban,2002,290082.1188145005
2572,3,2,Urban,2013,220050.2470336132
1643,3,3,Urban,1957,214222.57517990033
2359,3,2,Urban,1978,280073.2947326641
1080,3,1,Urban,1969,48159.34942531143
1667,3,3,Urban,1960,136450.44474345687
2345,3,2,Urban,1980,196082.97255717785
2672,3,2,Urban,2018,287691.48887584475
2641,3,3,Urban,2016,228408.74273096773
2011,3,2,Urban,1955,188189.04928831005
1241,3,1,Urban,1959,152225.7083933502
1765,3,3,Urban,1974,231601.60628216743
2206,3,2,Urban,1987,116694.83243578213
2592,3,1,Urban,1981,289223.0847200659
1656,3,3,Urban,1953,150361.56320521169
2648,3,2,Urban,1991,280545.27212067856
2283,3,1,Urban,1961,182506.5902435276
1619,3,2,Urban,1984,151726.9633607113
2710,3,2,Urban,1982,372195.5048246004
2855,3,1,Urban,1956,257797.82537326557
2123,3,2,Urban,2011,208215.82132829342
1240,3,2,Urban,2007,225316.25265795834
2305,3,1,Urban,1954,210242.88007660914
2709,3,3,Urban,1968,339543.93564765295
2165,3,3,Urban,1963,236375.54250673045
2520,3,1,Urban,1983,337373.09810436604
1324,3,2,Urban,1967,125598.79827372322
2694,3,2,Urban,2018,274767.00984720164
1079,3,1,Urban,1953,176321.7228996228
1598,3,2,Urban,1966,228093.74512306936
1993,3,1,Urban,1992,281921.572774924
1662,3,1,Urban,2016,209076.69461527053
1285,3,2,Urban,2020,52853.40751707343
2120,3,1,Urban,1957,261053.74892276304
2829,3,3,Urban,2008,273968.7022910557
2505,3,1,Urban,1989,285716.336937852
2105,3,1,Urban,2010,198882.75459482858
2138,3,1,Urban,1960,329213.5646745247
2495,3,2,Urban,1996,276508.16267912206
1897,3,1,Urban,2018,282660.4014258088
1710,3,2,Urban,1951,266758.36826011544
2682,3,3,Urban,2007,380880.8191925028
1917,3,2,Urban,1953,207440.9623444507
1707,3,1,Urban,2004,237234.15517309753
2107,3,1,Urban,1990,277923.7659977105
1632,3,3,Urban,2004,102873.4888690849
2592,3,3,Urban,2007,247666.2079189953
2033,3,2,Urban,1955,121407.11527411903
1191,3,3,Urban,1964,91208.73430892335
2056,3,2,Urban,1950,243877.95940481755
1832,3,1,Urban,1997,196469.3371914267
2670,3,1,Urban,2010,269677.59411804413
1819,3,1,Urban,2021,199065.83756348415
1168,3,2,Urban,2010,210756.7831943925
2762,3,2,Urban,1996,339529.64379432774
2194,3,1,Urban,1961,275768.6623987929
2494,3,2,Urban,1951,335514.985928777
1292,3,2,Urban,1982,186722.58175241912
2100,3,3,Urban,1970,155803.21194212788
1768,3,2,Urban,2000,142994.67641260184
1578,3,3,Urban,2020,49042.95000146894
1162,3,2,Urban,1983,142461.17280811677
2255,3,1,Urban,1970,334192.7051303809
1258,3,3,Urban,1950,183536.34836746438
1291,3,3,Urban,2000,142154.75224395128
1089,3,1,Urban,1958,150074.68217759146
2187,3,3,Urban,1981,253487.43496057193
2626,3,2,Urban,1968,294628.6900491343
2475,3,1,Urban,2021,296811.63988904457
2985,3,2,Urban,1955,279840.92665218556
1720,3,3,Urban,1982,150876.84116313
1775,3,2,Urban,1962,220798.7451313128
2479,3,3,Urban,1956,342929.2537791575
2492,3,3,Urban,1986,224738.2369577597
2594,3,3,Urban,1954,365803.3257222817
2805,3,2,Urban,1966,262704.53780512966
1023,3,1,Urban,2003,175849.5658851211
2508,3,1,Urban,2018,317612.600034376
2473,3,2,Urban,2015,231583.66606551025
2272,3,2,Urban,1983,203638.9202819707
1648,3,1,Urban,2004,149722.5167715142
1475,3,2,Urban,1977,155491.9444031471
1169,3,2,Urban,1964,166702.86269835886
1810,3,3,Urban,2015,177465.54832732715
1433,3,2,Urban,2017,189672.94359913436
2941,3,1,Urban,1964,295600.8975410435
2045,3,3,Urban,2008,284275.1582986325
2164,3,2,Urban,1979,152721.00663233353
2863,3,2,Urban,2013,340906.43487559963
2420,3,3,Urban,1989,264819.58557070803
2914,3,3,Urban,1958,309500.5582641818
1795,3,2,Urban,2000,205976.7253497713
2848,3,2,Urban,2005,265267.6442707997
1866,3,3,Urban,1951,142258.68870085536
2936,3,1,Urban,1991,332871.35610038013
2835,3,3,Urban,1973,348139.2184046957
1501,3,3,Urban,2005,240237.29411324684
2597,3,2,Urban,1986,311720.0640836974
1897,3,2,Urban,1971,290697.68690407265
1232,3,3,Urban,1973,186626.31365609993
1270,3,1,Urban,2004,161189.87375421135
1502,3,1,Urban,1996,171280.83898349648
2459,3,2,Urban,2003,254801.1128120339
1243,3,3,Urban,2017,198532.04448025156
2995,3,2,Urban,1981,339930.7321753051
1302,3,3,Urban,1999,162132.9913157975
1646,3,2,Urban,1983,168157.0727372302
1000,3,3,Urban,1950,155023.91017155576
2909,3,1,Urban,1980,313571.7799151813
2910,3,3,Urban,2021,352009.9928031114
2703,3,2,Urban,1967,261923.82463666378
1467,3,1,Urban,2014,235213.91934239017
1150,3,3,Urban,2011,101998.40952081661
1969,3,3,Urban,2016,286101.4622372755
1658,3,2,Urban,1996,150125.6605238371
2486,3,1,Urban,2020,359999.04844202346
1755,3,3,Urban,1966,231356.25621449476
2446,3,2,Urban,1962,276015.5999172391
2835,3,2,Urban,1950,299332.0789050815
2234,3,1,Urban,2010,207165.31142752088
2864,3,3,Urban,1982,344062.6166202131
1319,3,1,Urban,1965,104338.21375486857
1796,3,1,Urban,2012,141177.98701921722
2493,3,2,Urban,1958,270388.2200449141
1778,3,3,Urban,1969,217089.91641335384
2537,3,2,Urban,2013,265872.807450953
1497,3,2,Urban,1970,159789.73121367954
2489,3,1,Urban,2003,371319.76705154026
1641,3,1,Urban,1974,185696.31931898277
2223,3,3,Urban,1973,261793.45612561452
1958,3,2,Urban,1966,190143.6419839745
1493,3,3,Urban,2013,159333.68859496352
2680,3,1,Urban,1961,283320.1728199092
2215,3,1,Urban,1982,167065.79789801754
2522,3,1,Urban,1990,278636.15770475543
2525,3,3,Urban,1956,258322.5441947376
1048,3,2,Urban,2008,45817.597591981495
2915,3,3,Urban,1952,344572.20958499995
2750,3,3,Urban,1979,328982.23082409106
1757,3,1,Urban,1977,230410.73925384058
2607,3,1,Urban,1988,180789.08671926684
1746,3,2,Urban,1958,174574.9427189857
2017,3,1,Urban,1966,188948.87444749833
2645,3,1,Urban,1960,254114.43015289985
2982,3,2,Urban,1989,287924.3902258745
2330,3,3,Urban,1958,281523.15269671544
2732,3,2,Urban,2011,220885.70920070287
2859,3,1,Urban,1965,278557.12977717305
1137,3,1,Urban,1969,178426.64533694333
2231,3,2,Urban,2017,247638.90499670123
1265,3,1,Urban,1952,103306.14376872277
1645,3,2,Urban,1968,262963.9254131395
2463,3,1,Urban,1983,306125.3815748861
2390,3,3,Urban,1969,197641.73249488918
1340,3,2,Urban,1980,232614.93478882939
1471,3,2,Urban,1996,239247.2273714292
1009,3,3,Urban,2003,84151.19053149852
2329,3,3,Urban,1988,252319.6735708132
1711,3,1,Urban,2012,202308.79705075076
1079,3,1,Urban,1967,160661.65759000785
2389,3,3,Urban,1963,342989.9499478099
2057,3,2,Urban,2015,227786.6175453
2847,3,1,Urban,2001,306747.26920394757
2135,3,3,Urban,1977,224930.18316713066
1536,3,3,Urban,1969,196838.75380486337
1799,3,2,Urban,1978,182070.6023051406
1592,3,2,Urban,1983,205481.68441441926
1292,3,1,Urban,1959,149298.6942645072
1484,3,2,Urban,2009,222156.08161123501
1567,3,1,Urban,2013,256007.65632391244
1915,3,3,Urban,2017,152422.14568552742
2350,3,1,Urban,2014,309071.58009013877
2907,3,3,Urban,2002,262616.219518173
2555,3,1,Urban,1952,212975.10201031805
2585,3,1,Urban,1954,216428.19591174467
1675,3,3,Urban,1954,220785.72295924777
1866,3,3,Urban,1960,241819.91888716328
1971,3,3,Urban,1987,241457.10954678085
1681,3,3,Urban,1989,305068.84292997234
2396,3,3,Urban,2018,225944.91675205264
1169,3,3,Urban,1980,139054.83898797203
1730,3,2,Urban,1980,197351.3946205007
1107,3,2,Urban,1988,170108.07701786046
1156,3,3,Urban,2008,193759.2740731898
2477,3,2,Urban,2000,330335.0686931511
2612,3,2,Urban,1982,163570.91972395527
2495,3,3,Urban,2019,302305.5187414457
2135,3,1,Urban,2008,314785.6043743754
2193,3,2,Urban,1962,299178.02881857613
1374,3,1,Urban,2004,201039.49635782142
1742,3,3,Urban,1973,150219.844566019
1726,3,1,Urban,1977,157963.93181226368
1607,3,2,Urban,1953,149183.5098719876
2004,3,3,Urban,1958,267566.1314002592
2251,3,1,Urban,1990,253064.9913213109
2341,3,2,Urban,1968,284313.2365342283
2200,3,1,Urban,1983,234041.88095651963
2164,3,3,Urban,2018,314629.3077175881
1418,3,2,Urban,2005,173461.750741948
1698,3,1,Urban,1994,210323.1657568032
1154,3,3,Urban,2013,215607.57715904026
2198,3,3,Urban,1972,215199.41035005622
1847,3,3,Urban,1962,160358.62805256207
1076,3,3,Urban,2013,118085.67110704188
1488,3,2,Urban,1955,196578.6020795078
2596,3,3,Urban,1958,280277.56011469854
1476,3,1,Urban,1959,162805.03839987935
1154,3,3,Urban,2005,89942.99290562798
2779,3,1,Urban,1961,319779.38168157986
2031,3,3,Urban,2011,197606.98219967625
1968,3,1,Urban,1982,188066.41328806663
2950,3,1,Urban,1954,350297.6546828906
1148,3,2,Urban,2001,68521.59684709605
2048,3,2,Urban,2001,155598.0379198677
1944,3,1,Urban,1967,188378.4654755269
1292,3,1,Urban,2013,207529.52051026328
1545,3,1,Urban,1989,166224.1850727776
1746,3,3,Urban,1991,243340.49529950344
1941,3,1,Urban,2004,235241.76027049185
2143,3,1,Urban,1999,225156.46825205715
2066,3,1,Urban,1975,177556.72505945427
2322,3,2,Urban,1959,221363.73675120558
1258,3,3,Urban,1984,140699.85887799016
1330,3,2,Urban,1983,154572.6898764605
1386,3,3,Urban,1979,134661.14213275097
2607,3,2,Urban,1980,309385.5098602058
1545,3,2,Urban,1997,167853.4259744303
1110,3,2,Urban,1989,136977.2241174076
1706,3,3,Urban,1969,156660.53537618555
2464,3,2,Urban,1966,346840.3704990841
1252,3,2,Urban,1990,111241.96471569082
2471,3,2,Urban,1953,356294.06629059423
2564,3,1,Urban,1998,217508.45609483417
1321,3,2,Urban,1961,175445.8548909535
2292,3,3,Urban,2007,334100.1027819268
1906,3,1,Urban,2019,173705.97942262734
1949,3,3,Urban,1970,236932.0597007193
2329,3,3,Urban,1989,217898.28062143724
2910,3,2,Urban,1969,326404.5542002182
1295,3,1,Urban,2006,139264.04904537424
1454,3,2,Urban,1974,159734.67842654235
1976,3,3,Urban,1985,255278.31717175595
1798,3,3,Urban,2013,229149.56821764162
1285,3,3,Urban,1973,104642.6915835765
1199,3,2,Urban,1950,149890.8400867552
1447,3,3,Urban,1970,229612.0991282854
2596,3,1,Urban,1977,255107.5733670773
1504,3,3,Urban,2013,193324.99156408221
2258,3,1,Urban,1979,192577.16537356525
1588,3,1,Urban,1973,195733.6590203822
2936,3,2,Urban,1958,312428.66229706956
1565,3,1,Urban,1955,95193.8155636304
1523,3,3,Urban,1990,182084.09378234838
1761,3,1,Urban,1956,114291.6550332589
2729,3,2,Urban,2020,262724.2661697562
