SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
2663,4,3,Urban,1977,285383.7037470306
1718,4,1,Urban,2015,167795.22656198515
1582,4,3,Urban,2015,153162.773410069
1785,4,3,Urban,1987,249187.77630703122
2396,4,2,Urban,1974,199676.47473712201
2950,4,2,Urban,1950,346570.22064597957
1784,4,1,Urban,1986,92679.10670126753
2522,4,3,Urban,1959,173284.0329977653
2787,4,1,Urban,2018,262795.1427250846
1136,4,2,Urban,1980,97160.26160728512
1341,4,2,Urban,2020,150648.36572361726
2743,4,3,Urban,2015,368930.80764555524
1474,4,3,Urban,2005,168808.54923941896
2303,4,2,Urban,2018,197068.26299592506
1932,4,3,Urban,2012,218931.09988099738
1039,4,2,Urban,2001,113083.89279120936
1340,4,1,Urban,2014,192418.70113042253
1815,4,3,Urban,1969,271168.42346130754
1416,4,3,Urban,1987,163063.83407664517
1779,4,3,Urban,1962,118611.66829937794
1947,4,3,Urban,1985,263271.86812057404
2458,4,1,Urban,1993,355668.38514949946
2244,4,2,Urban,1952,243730.70038301818
1990,4,1,Urban,1996,204138.92682016257
1650,4,1,Urban,1956,222175.07222058708
1919,4,3,Urban,2011,247707.06419050423
1380,4,1,Urban,1954,250148.92222577933
1985,4,2,Urban,1997,208027.0038549839
1013,4,1,Urban,1970,63236.25112051173
1499,4,2,Urban,1953,278258.5570178535
2414,4,1,Urban,1983,295454.54334895965
1529,4,3,Urban,1998,140257.0410038356
1491,4,1,Urban,1967,257569.1035118956
2573,4,2,Urban,1987,324060.4608497551
2646,4,2,Urban,1975,323250.20350107225
2477,4,3,Urban,1950,309307.4337799933
2074,4,1,Urban,1988,148565.1512743875
2183,4,2,Urban,1981,284799.7493822863
1031,4,3,Urban,2011,228446.86974858504
2774,4,3,Urban,1991,334436.9252099846
2005,4,1,Urban,1976,212238.00965920984
2165,4,2,Urban,2007,236498.78728354233
1175,4,2,Urban,1997,252508.43978860564
2406,4,2,Urban,1952,294288.905390535
1087,4,1,Urban,1975,125552.23989316104
2708,4,1,Urban,1993,279699.0504714106
2501,4,1,Urban,2018,198426.745965111
1023,4,1,Urban,2009,28406.636601132457
2892,4,1,Urban,2007,304910.5253904178
1711,4,2,Urban,1996,268506.6421499919
1371,4,2,Urban,1993,165596.84116079498
2870,4,3,Urban,1958,376313.477409829
1951,4,1,Urban,2004,268583.6042097253
2583,4,1,Urban,2005,252916.7324798793
1118,4,1,Urban,1986,118267.49173948664
2513,4,2,Urban,1975,229736.38683046476
2511,4,2,Urban,1985,317853.83751827176
2347,4,2,Urban,1964,223465.90755167598
2255,4,2,Urban,1987,259553.33075645776
2908,4,2,Urban,1999,354769.3650064589
2978,4,1,Urban,1997,342454.64882526716
1329,4,2,Urban,1993,166298.7141579757
1245,4,3,Urban,1956,135885.88998575884
2260,4,3,Urban,2007,219141.06571935074
2734,4,1,Urban,2008,277707.91126334755
2721,4,1,Urban,2016,311326.54864065105
2067,4,2,Urban,2019,215197.08795344856
1473,4,3,Urban,1983,154967.65971383508
1705,4,2,Urban,1970,261021.3434975793
2566,4,3,Urban,2009,288174.8596620864
2609,4,1,Urban,1962,272273.66800844134
2508,4,3,Urban,1963,264700.52720445226
2283,4,1,Urban,2001,215178.62297147245
1801,4,2,Urban,1987,184130.86840937083
2365,4,1,Urban,1954,245636.68824535457
1874,4,2,Urban,1963,299654.86476341885
1363,4,2,Urban,1956,266762.36893517454
2568,4,3,Urban,1950,309472.31949742977
2687,4,3,Urban,1976,315919.6059814201
2791,4,2,Urban,1961,289872.2500575134
2789,4,3,Urban,2011,381562.2994713549
1526,4,2,Urban,1988,180525.63969772033
2195,4,2,Urban,1997,287084.7219775559
2077,4,2,Urban,1972,235952.37412671666
1557,4,3,Urban,2012,168836.39327409945
2070,4,3,Urban,2006,244023.94682070223
1231,4,3,Urban,1982,155742.13131463708
1269,4,2,Urban,1966,143847.36622125495
1537,4,1,Urban,2013,225005.36835967624
1790,4,1,Urban,1973,189228.68690634533
1308,4,2,Urban,2014,88781.15321558682
1561,4,3,Urban,1962,209585.47729375862
1591,4,1,Urban,1957,186903.31787529885
2183,4,3,Urban,1963,266113.6386709585
2127,4,1,Urban,2010,311049.446322178
2239,4,3,Urban,1963,310610.1253446745
2192,4,2,Urban,2008,254120.4898827226
1120,4,1,Urban,1973,150648.2195209613
1660,4,2,Urban,1954,217855.34596926311
2036,4,1,Urban,2011,225417.72482045335
2680,4,2,Urban,2011,325068.3920661244
2288,4,3,Urban,1966,160175.713628472
2963,4,1,Urban,1989,284766.10223488405
1854,4,3,Urban,1975,154128.96976811753
1543,4,3,Urban,2016,161794.99542677845
1845,4,1,Urban,1958,181569.13885147733
2786,4,1,Urban,1982,331326.13836362265
2457,4,1,Urban,2017,155848.33069868275
2383,4,2,Urban,1950,298404.8792193864
2963,4,2,Urban,2008,319216.5208700285
2189,4,1,Urban,2013,182038.90848055633
1429,4,2,Urban,1960,291361.30998545885
1992,4,2,Urban,2002,236505.80673142898
1292,4,3,Urban,1971,220458.5300806354
2001,4,3,Urban,1987,193162.94400165198
1854,4,3,Urban,1958,307165.1837477553
2947,4,2,Urban,1986,383695.5143540937
1843,4,3,Urban,1968,216382.6212286578
1504,4,2,Urban,1979,247773.63162022165
1160,4,3,Urban,1971,132864.8229349599
2168,4,3,Urban,2009,221042.75399995744
2592,4,1,Urban,1974,276752.58991386957
1268,4,1,Urban,1987,170162.01081710798
1109,4,2,Urban,2013,185053.98137008736
1050,4,2,Urban,1976,128151.230913614
1710,4,3,Urban,1974,170323.54439160216
1263,4,2,Urban,2008,219901.16407071173
1263,4,3,Urban,1964,119860.16493168232
2161,4,2,Urban,2018,289547.1546275198
1753,4,2,Urban,1971,239497.04231522238
2654,4,3,Urban,1995,281594.1261091281
1412,4,2,Urban,1989,138370.1186097771
1676,4,3,Urban,2009,244734.07528322784
2855,4,1,Urban,1951,326299.4804481884
2173,4,2,Urban,2007,207711.8766518114
1433,4,1,Urban,1956,194239.83077805748
2839,4,2,Urban,1983,243539.3764278746
1954,4,1,Urban,1953,177609.97166081425
1759,4,1,Urban,1995,279889.6222506814
2939,4,3,Urban,2003,408942.9479638222
2265,4,3,Urban,1967,349811.7465209408
1761,4,3,Urban,2014,211851.0739956922
2148,4,3,Urban,2008,169813.15154431504
1769,4,3,Urban,1963,158440.57894859256
2477,4,2,Urban,1962,285833.0980667148
1274,4,1,Urban,1964,112206.64472169704
1092,4,2,Urban,1951,196352.5093171312
2047,4,2,Urban,1985,153259.38134293162
1539,4,2,Urban,1960,184084.30636896577
2444,4,1,Urban,1995,294765.98469154927
2753,4,2,Urban,1951,214974.32213296602
1431,4,3,Urban,1971,69747.26655834338
1524,4,1,Urban,1988,135569.5651478323
2690,4,2,Urban,2013,295418.6465412109
1142,4,1,Urban,2004,116768.19860326643
1895,4,2,Urban,1996,191534.34399106711
2482,4,3,Urban,1961,252101.1074539458
1938,4,2,Urban,1971,204595.60988343632
1155,4,3,Urban,2005,125782.39605944697
2775,4,2,Urban,1976,232177.93510903517
1034,4,1,Urban,1990,106861.04165951314
1404,4,2,Urban,1954,91068.3093454293
2517,4,1,Urban,1982,283980.2901147068
1657,4,1,Urban,2002,195848.53623973447
2660,4,3,Urban,2000,303858.2051879198
1548,4,3,Urban,1996,170596.77575643008
2151,4,2,Urban,1973,274134.4136883286
2485,4,1,Urban,1991,290623.69789342623
2027,4,3,Urban,1955,170767.21570727287
1567,4,2,Urban,1979,169012.5677889412
1303,4,1,Urban,1958,165197.53820125584
2316,4,2,Urban,1998,268454.700605131
2578,4,3,Urban,1955,280833.1223394274
2663,4,3,Urban,1987,360367.92159614305
1503,4,1,Urban,1998,204759.78024356326
2152,4,1,Urban,1951,57334.9665208676
2227,4,3,Urban,1952,281356.55842533556
2734,4,1,Urban,1969,294890.7943060157
2735,4,1,Urban,1969,212422.44014276523
1066,4,1,Urban,1973,80666.83331107064
2673,4,3,Urban,1952,292590.6432493258
1612,4,1,Urban,1988,251392.51585181314
2904,4,1,Urban,1961,372504.2601052972
2947,4,2,Urban,1952,317493.10425822466
2584,4,3,Urban,2010,323402.33022334485
1812,4,2,Urban,2002,247628.52082360597
2862,4,1,Urban,2021,337708.7769267278
1894,4,1,Urban,1975,234629.82010677183
1413,4,1,Urban,2001,258117.6059907204
1720,4,2,Urban,1995,203450.98054489377
2289,4,1,Urban,1991,191462.97047032262
2432,4,1,Urban,1950,302640.6699981582
1288,4,1,Urban,1974,132417.07905278922
2428,4,1,Urban,1976,258400.2744866673
1547,4,1,Urban,1978,178737.62785581112
1003,4,1,Urban,1993,40163.56246592078
2526,4,2,Urban,2002,206858.89477318
1955,4,2,Urban,1984,196995.36885866657
1328,4,2,Urban,1980,156305.6586101629
2141,4,3,Urban,1979,239332.3378022271
1868,4,2,Urban,1960,216100.94894161072
1668,4,1,Urban,1986,241858.48199210866
1943,4,1,Urban,1974,238968.58852152084
1578,4,2,Urban,1993,243532.72358459904
2503,4,1,Urban,1985,200399.8847390936
1660,4,3,Urban,1951,149576.1034387261
2295,4,3,Urban,1988,215267.6763444917
2033,4,3,Urban,1960,232230.5833197982
1185,4,1,Urban,1963,234949.98085712543
2595,4,1,Urban,1966,302041.9895224534
1869,4,3,Urban,1991,179287.38944930863
2309,4,1,Urban,1953,210112.77118365385
1829,4,1,Urban,1953,281544.04541802383
1846,4,2,Urban,1983,192408.11277210547
2586,4,2,Urban,1968,263303.15088847297
1678,4,2,Urban,2009,233980.19197332367
2172,4,3,Urban,2017,220606.3444922451
2956,4,3,Urban,1955,341771.2670145813
2541,4,3,Urban,1978,334559.60803261364
1841,4,1,Urban,2004,183221.90813469587
2530,4,2,Urban,1998,413800.55292804376
2874,4,2,Urban,1972,303750.377945695
1594,4,2,Urban,1970,131594.97523459827
2356,4,2,Urban,1986,287434.8280733959
1506,4,3,Urban,1952,147720.90129456972
1020,4,1,Urban,1969,121405.41202697775
1891,4,2,Urban,1990,218247.12574227294
1012,4,2,Urban,1999,96178.39016598451
1973,4,2,Urban,1969,254456.91013892487
2575,4,1,Urban,2003,353198.0831923571
1697,4,2,Urban,1986,221944.23818719113
2549,4,2,Urban,2010,354679.1048162615
1049,4,3,Urban,1966,58688.93321731052
2561,4,3,Urban,1964,295685.81422182854
2098,4,2,Urban,1952,317531.3791594725
2764,4,1,Urban,1972,314833.1783791235
2268,4,1,Urban,1982,218472.53797766444
2250,4,3,Urban,1987,230070.60782932868
1457,4,2,Urban,1989,152934.7124796039
1392,4,2,Urban,1960,64193.973814320576
2857,4,3,Urban,1965,299759.18709916645
1133,4,1,Urban,1977,262162.4392958527
2716,4,3,Urban,1986,318940.9227336179
1583,4,2,Urban,1959,171927.01610831782
1825,4,3,Urban,1968,216922.40796249744
1799,4,2,Urban,2004,134083.04677925014
1300,4,2,Urban,1978,119138.71833866986
2857,4,1,Urban,1995,296128.57455890876
2580,4,1,Urban,1954,300508.07056536054
1625,4,1,Urban,2011,186608.2920638028
2955,4,1,Urban,1989,373045.35402390396
2607,4,3,Urban,1967,283562.4584557409
1893,4,2,Urban,2021,214936.75763481096
2721,4,2,Urban,2012,166096.7321197464
2780,4,3,Urban,2018,328317.45109694096
1148,4,2,Urban,1997,79076.84885195426
1488,4,2,Urban,2018,144208.68842774347
1106,4,1,Urban,1998,182501.42115793558
1705,4,2,Urban,1964,176924.308609093
1731,4,2,Urban,1994,194782.04553893846
2482,4,1,Urban,1951,154295.34119967505
2125,4,3,Urban,1984,259158.28365283075
1303,4,1,Urban,1975,168354.34530369923
1283,4,2,Urban,1998,104234.04491142125
2384,4,1,Urban,2009,308957.1826735572
2619,4,1,Urban,1977,322131.597783008
1978,4,2,Urban,1982,108129.38518787516
2272,4,2,Urban,2012,309020.85220331326
2327,4,2,Urban,1983,235721.2325819735
2884,4,2,Urban,1999,345068.71486693324
1248,4,2,Urban,2020,212036.76180311907
2202,4,2,Urban,2000,174279.92404379236
1851,4,2,Urban,1990,275534.0396654379
2865,4,2,Urban,1953,334901.8744493213
1014,4,2,Urban,1969,102754.16462240632
2377,4,3,Urban,1967,285435.68854240706
1530,4,2,Urban,2014,191652.27244934766
2517,4,1,Urban,1951,341741.21450669586
1919,4,1,Urban,1972,150396.7030743184
1871,4,2,Urban,1954,263675.04196528654
2946,4,1,Urban,2018,340449.47690422466
1594,4,2,Urban,1986,113554.25023733692
1020,4,3,Urban,1973,182861.69250829428
1405,4,1,Urban,1968,173815.90400369046
1922,4,1,Urban,1999,251572.26080660534
2062,4,3,Urban,1964,282734.1739827819
2313,4,3,Urban,1997,247159.74919540016
1637,4,3,Urban,2004,206857.4737041591
1309,4,2,Urban,2002,182328.73184103973
2877,4,2,Urban,2014,267098.72126807086
1754,4,2,Urban,1984,254152.7692004884
1742,4,1,Urban,1981,184219.5843902886
2257,4,1,Urban,1989,197206.61423955037
2104,4,3,Urban,1979,202433.98049014196
1179,4,1,Urban,1984,80307.75261832887
2214,4,1,Urban,1983,179056.13572607946
2725,4,1,Urban,1969,363640.0800135482
1022,4,1,Urban,1955,125182.92185514791
1276,4,1,Urban,1965,237302.15666633207
1513,4,1,Urban,2010,207752.85164601135
1855,4,1,Urban,2020,95150.19487493826
1045,4,1,Urban,1984,101891.90190026799
2331,4,3,Urban,1968,211892.73164357617
1707,4,3,Urban,2002,110458.91963287434
2424,4,3,Urban,1965,249413.00332112587
1378,4,2,Urban,1960,138336.6529706687
1449,4,1,Urban,2017,255717.44098276453
1754,4,3,Urban,1969,153181.17408042122
1689,4,3,Urban,1996,188462.81878305844
1094,4,1,Urban,2021,139639.40254721476
2940,4,1,Urban,1975,328170.7019618446
1815,4,1,Urban,1957,169728.90049047183
2524,4,3,Urban,2013,308822.9034399867
1755,4,1,Urban,2014,281687.0072290828
1583,4,3,Urban,1984,138759.71277814746
2871,4,1,Urban,1985,325892.9928103375
1252,4,3,Urban,1972,142725.6577576554
2445,4,1,Urban,1969,231017.9636849054
2558,4,3,Urban,2014,222494.48214432405
1232,4,2,Urban,1981,209975.04311744744
2131,4,1,Urban,1954,245856.44816585703
1443,4,2,Urban,1967,165168.09158115461
2379,4,3,Urban,2008,294629.8112723292
2668,4,3,Urban,1969,313796.06324775296
1627,4,3,Urban,2003,231351.49191564549
2428,4,1,Urban,2010,218612.52795594654
2952,4,2,Urban,1963,345360.7013164098
2351,4,1,Urban,1998,270878.8476199688
2534,4,3,Urban,1998,316616.9858827755
1962,4,3,Urban,2003,263477.68538435875
2320,4,1,Urban,2014,226396.05302164334
2451,4,1,Urban,1953,218735.37448376394
1524,4,2,Urban,1973,182310.82845004485
1008,4,2,Urban,2020,139031.27155476194
2748,4,1,Urban,1954,308345.5525113283
2968,4,1,Urban,2017,317433.03239130013
2439,4,1,Urban,1990,312261.308225408
1587,4,2,Urban,1985,160314.00463722568
2957,4,1,Urban,2014,299928.9963045149
2187,4,1,Urban,1967,245636.26879839518
1879,4,2,Urban,1970,246095.4616465405
1774,4,1,Urban,2017,236513.66567902867
2696,4,3,Urban,1994,289846.66509857855
2115,4,2,Urban,1960,346901.10748936096
1810,4,1,Urban,1997,164502.98914053763
1098,4,1,Urban,1952,75758.93302654482
2236,4,2,Urban,1973,370706.9872228446
2172,4,1,Urban,2014,224329.21456552163
1791,4,2,Urban,1968,237827.57450144587
2015,4,3,Urban,1964,224541.9750056993
1174,4,3,Urban,1953,207084.66872195122
2216,4,1,Urban,2003,220118.2772614928
2382,4,3,Urban,2020,265595.7672648869
2844,4,1,Urban,2005,338465.90712654294
2649,4,1,Urban,1982,311637.53256133053
2885,4,2,Urban,1964,284618.173453199
2818,4,1,Urban,1977,281363.4998055306
2289,4,3,Urban,1999,270512.99348784325
2637,4,3,Urban,2018,313036.4196311772
2134,4,3,Urban,1994,235921.21498503163
1973,4,1,Urban,2009,236269.61044017598
2082,4,2,Urban,1977,136812.1881320316
2430,4,1,Urban,1982,296434.3216573601
1719,4,2,Urban,2006,189076.1041286243
2452,4,3,Urban,2007,296590.65235176054
2096,4,3,Urban,1967,357973.54030226805
1807,4,1,Urban,1988,199539.8928967358
2876,4,1,Urban,2002,359051.84472162713
1916,4,1,Urban,1972,283418.6458141221
1338,4,1,Urban,1984,147177.13518049582
1474,4,2,Urban,1976,195705.20273591432
2246,4,2,Urban,2003,296525.5710272521
1702,4,1,Urban,1961,199979.8796971513
2807,4,3,Urban,1964,325544.44759552827
1609,4,3,Urban,2016,160904.6358034775
2655,4,2,Urban,1974,283369.4450060309
2755,4,2,Urban,2018,328085.37251744943
1045,4,1,Urban,1956,169845.80036048096
1197,4,2,Urban,1986,72590.80035802667
2917,4,1,Urban,1991,363879.86259337
2845,4,3,Urban,1997,299769.15901199705
2571,4,2,Urban,2009,375995.1549411562
2553,4,2,Urban,2007,302361.6960313701
2919,4,2,Urban,1994,273535.97782523313
2690,4,1,Urban,2018,295716.6391274077
2658,4,3,Urban,2016,302560.05067457515
2049,4,1,Urban,1973,298997.00641476
1597,4,2,Urban,1964,235416.5304409711
2000,4,2,Urban,1991,247922.32576927094
1624,4,3,Urban,2004,237895.313934835
1827,4,1,Urban,1973,298720.17013678176
2327,4,2,Urban,1970,320061.5455491533
2759,4,1,Urban,1953,297367.5554279566
2240,4,1,Urban,1959,213528.14029955535
2040,4,1,Urban,2011,239694.35297650503
1829,4,1,Urban,1970,318092.97215077176
2085,4,1,Urban,1965,234839.5812510565
1365,4,2,Urban,1978,128850.92057727017
2774,4,3,Urban,2001,296846.22391938826
1761,4,2,Urban,1970,154861.2056200782
2097,4,3,Urban,1966,243118.592167091
2033,4,3,Urban,1993,281264.81587974646
2662,4,3,Urban,1982,308333.2247959214
1582,4,1,Urban,1987,167017.1446348578
2430,4,3,Urban,1994,237187.48005331372
2221,4,2,Urban,1959,356549.0407648808
2267,4,1,Urban,1991,264619.3764418078
1912,4,1,Urban,1958,133431.51928265608
2620,4,3,Urban,2017,333104.50528749713
2400,4,3,Urban,1958,225456.11966304696
2759,4,2,Urban,1987,274606.1352233404
2784,4,1,Urban,1995,243507.86232572419
1307,4,3,Urban,2015,95541.17988337205
1280,4,3,Urban,1964,179396.11155683108
1482,4,3,Urban,1988,152179.4859645015
1531,4,3,Urban,1954,207722.41784238513
1648,4,2,Urban,1991,200983.2286315614
1869,4,1,Urban,2014,262345.0523789832
2805,4,3,Urban,1978,284603.8229074776
1941,4,1,Urban,1997,293043.4400905159
2669,4,3,Urban,1963,294700.7726647793
2953,4,3,Urban,1960,302199.01000287925
2549,4,1,Urban,1970,298743.1052047322
2876,4,1,Urban,1977,303287.7211784261
2067,4,2,Urban,2010,254939.3642551379
2991,4,3,Urban,2014,335394.2413594397
1669,4,3,Urban,1988,282903.54118748533
2007,4,1,Urban,1965,195316.90932073377
1226,4,2,Urban,1980,145313.45406630557
1370,4,1,Urban,1955,154649.4427899485
1415,4,3,Urban,1967,234651.1009625084
1556,4,3,Urban,1950,184709.5845879289
2247,4,2,Urban,1956,229211.91447777482
2901,4,1,Urban,2002,294602.5004002735
2701,4,2,Urban,1966,401126.56401869387
1183,4,2,Urban,1991,126612.24524074452
1774,4,2,Urban,2009,202098.4932635074
2006,4,2,Urban,2000,241861.79276940366
2806,4,2,Urban,1986,378645.64415079076
2669,4,3,Urban,1987,358983.04489162576
2336,4,1,Urban,1984,318599.61309164175
2110,4,2,Urban,1971,253621.56186061882
1618,4,2,Urban,1994,172523.21383436816
2238,4,1,Urban,2016,264386.6845482446
2986,4,3,Urban,1958,321355.66334249766
1875,4,3,Urban,1961,171181.2040138542
1676,4,3,Urban,1982,160008.33358539944
2909,4,3,Urban,2003,309583.19392626337
2233,4,3,Urban,1996,236007.47022080398
1582,4,3,Urban,1978,192135.43210620864
1464,4,3,Urban,1958,125817.00859846536
2294,4,3,Urban,1989,314603.8882616743
1022,4,3,Urban,2004,177742.61834792863
1813,4,3,Urban,1998,222550.9556621785
1782,4,3,Urban,1965,175979.2349779216
2393,4,3,Urban,1956,285465.9476472344
1663,4,1,Urban,1995,139988.39067929322
2902,4,3,Urban,2020,296701.6997953679
2096,4,3,Urban,2014,326971.29429194995
2174,4,1,Urban,1989,249373.393179552
1046,4,3,Urban,1961,300139.67319917877
1206,4,3,Urban,1991,123292.36904467712
1270,4,2,Urban,1981,157515.55615876606
2321,4,1,Urban,1950,250632.38881501433
2532,4,2,Urban,1955,370186.28631321306
1914,4,1,Urban,1959,138969.78249104027
1210,4,3,Urban,1994,96198.83897124795
1085,4,2,Urban,2002,72238.2210586995
2536,4,1,Urban,2020,264395.3805121198
1030,4,1,Urban,1961,119228.83124093172
1602,4,3,Urban,2017,199212.64731719362
1673,4,2,Urban,1977,192063.82852518855
1112,4,1,Urban,1956,167424.79823292134
2919,4,1,Urban,1989,255137.42746520604
1213,4,2,Urban,1970,69327.25559549034
1482,4,1,Urban,2013,180659.86917577824
1626,4,1,Urban,2014,263753.4452140556
1274,4,2,Urban,1997,154794.5596399754
1950,4,2,Urban,2021,166122.97369439056
2100,4,1,Urban,1964,227483.7062699688
2636,4,3,Urban,1962,313739.0479728075
1206,4,2,Urban,2003,239024.69920751106
2947,4,3,Urban,1963,346195.864005646
1422,4,3,Urban,1991,178501.87444418654
1810,4,1,Urban,2011,166257.6045221098
2633,4,3,Urban,1984,249493.62344304594
1950,4,3,Urban,2018,197532.86914109087
2941,4,1,Urban,2007,325505.70592136105
1090,4,1,Urban,2009,184282.95817581666
1443,4,1,Urban,1964,130655.36282453536
1643,4,1,Urban,1976,250958.4644709226
1789,4,3,Urban,1972,155791.63972057568
1467,4,2,Urban,1958,159068.13783483463
2651,4,1,Urban,2014,316668.8332282372
2793,4,2,Urban,1995,344846.7279184474
1854,4,1,Urban,1976,287593.6757336228
1835,4,1,Urban,1967,217624.90345489388
2448,4,1,Urban,1967,363683.6873675919
1679,4,1,Urban,1970,149403.93181685658
2725,4,3,Urban,2003,323338.0019337536
2619,4,3,Urban,2006,237182.9547295113
2010,4,3,Urban,1973,193679.26966969494
2222,4,2,Urban,2008,209843.94485688373
2574,4,3,Urban,1981,297484.6052554251
2963,4,2,Urban,1959,354087.03144937987
2455,4,2,Urban,1970,188501.58140857465
1809,4,1,Urban,2001,199812.84918443297
1464,4,1,Urban,2016,206761.3025859448
1803,4,2,Urban,2017,240154.15165099397
2374,4,1,Urban,2003,297537.28728720464
2718,4,2,Urban,1988,201462.16294625698
1834,4,2,Urban,1993,315716.5371289556
1161,4,2,Urban,1994,189049.00728912733
2401,4,2,Urban,2003,238412.904213769
1683,4,1,Urban,2002,135266.89228917763
2801,4,3,Urban,1975,346674.01348164974
1054,4,1,Urban,1979,175890.08802653186
2304,4,2,Urban,1999,280484.8077821491
2362,4,2,Urban,1987,325042.3544430669
1351,4,3,Urban,1955,222630.26232759006
1622,4,1,Urban,1951,106532.10793232308
1990,4,3,Urban,1963,213098.5771250901
1710,4,1,Urban,1955,253014.28928600074
2075,4,3,Urban,1971,220254.87201566593
1062,4,1,Urban,1952,115234.045854847
1149,4,3,Urban,1999,152952.12829834447
2294,4,1,Urban,2016,203229.75589650456
2166,4,1,Urban,2009,286087.84918474976
1268,4,1,Urban,1983,154206.3316259798
2172,4,3,Urban,1995,236702.87059191766
1085,4,1,Urban,1968,91132.21840282001
1422,4,2,Urban,1951,145024.77026209855
1881,4,3,Urban,1990,288736.8636327646
1039,4,3,Urban,1987,65465.20653518141
2770,4,2,Urban,1978,349863.60252248443
2289,4,2,Urban,2017,216465.41245556454
1670,4,1,Urban,1958,154787.59593036154
1827,4,2,Urban,1974,292532.8002840788
2805,4,2,Urban,1973,373398.16059542465
1144,4,2,Urban,1992,145986.59655040203
2713,4,2,Urban,1991,318564.23721649824
1008,4,3,Urban,1992,142342.03250094783
1548,4,3,Urban,1956,152206.05673917197
2685,4,1,Urban,1999,223480.1760874418
2667,4,3,Urban,1987,334778.91605469567
2430,4,1,Urban,1992,256107.49913458806
1993,4,2,Urban,1978,200660.619008788
2529,4,2,Urban,2010,263984.97181771114
2310,4,3,Urban,1981,237815.57682328444
1415,4,3,Urban,1994,196157.98100582327
1847,4,1,Urban,1969,152956.0524836793
2157,4,1,Urban,1979,298625.76028730074
1273,4,3,Urban,1953,164640.24537446015
1545,4,2,Urban,1968,171520.25059966027
1725,4,2,Urban,1967,125979.8410134252
2131,4,1,Urban,1994,231169.95066968168
1800,4,3,Urban,1992,260707.35393417854
1319,4,1,Urban,1951,111715.45374986947
1875,4,1,Urban,1986,192743.30964617425
2037,4,1,Urban,1991,159072.4475052685
2218,4,2,Urban,2008,235270.21168941417
2755,4,3,Urban,2017,241984.18671649814
2852,4,2,Urban,1987,249127.64429061467
2702,4,1,Urban,1977,270151.81300447264
1318,4,1,Urban,1968,240855.13135658047
1216,4,3,Urban,2005,231588.5715782086
1896,4,1,Urban,2005,195055.24770205474
2525,4,2,Urban,1950,246085.7701815804
2825,4,1,Urban,1979,315886.63569110265
2938,4,1,Urban,2004,308543.553879339
2331,4,2,Urban,1985,329098.41365667223
1375,4,2,Urban,1954,142078.4058460183
2837,4,3,Urban,1989,334037.0928874294
1569,4,3,Urban,1980,312553.05640000355
1268,4,1,Urban,1974,133153.8483117577
2489,4,3,Urban,1993,381304.69143749774
2673,4,3,Urban,2009,306643.940556458
1307,4,2,Urban,2006,123655.6761349299
2822,4,3,Urban,2014,307032.69858413265
2263,4,3,Urban,2017,282903.65253975295
1275,4,3,Urban,2021,164901.08107860122
2794,4,2,Urban,2013,355510.0448917325
2766,4,2,Urban,1992,295949.2377404546
2668,4,3,Urban,1963,277906.42649381695
1167,4,2,Urban,1979,96274.39403672985
2672,4,2,Urban,2011,353996.6221443691
2372,4,3,Urban,1960,295431.81440944143
2920,4,1,Urban,1968,396877.9890421892
2572,4,1,Urban,1993,278913.9529747961
1154,4,2,Urban,2008,169931.6333673907
1193,4,3,Urban,1989,164753.11127469133
1884,4,2,Urban,1984,185298.0431869199
2951,4,2,Urban,2017,363214.01954369305
1418,4,3,Urban,1992,183250.10804553318
2877,4,3,Urban,2016,289821.0742182861
2458,4,3,Urban,1978,291110.4008793472
2232,4,2,Urban,1970,243219.73807618464
1564,4,1,Urban,1972,189562.55677005366
2842,4,3,Urban,2008,367947.95018598903
1863,4,3,Urban,1986,216855.01150064208
1128,4,2,Urban,1972,89272.16590352645
1340,4,2,Urban,2018,169507.94710141988
2146,4,1,Urban,1996,168556.85680303484
1517,4,1,Urban,1975,211343.26186514462
1521,4,2,Urban,1970,192447.96602429554
2179,4,3,Urban,1960,206752.85438563995
2593,4,2,Urban,1965,311939.83953995723
2368,4,2,Urban,1973,283885.5674936111
1110,4,1,Urban,1974,120868.14628805514
2742,4,3,Urban,1992,359562.4469974119
1341,4,2,Urban,1969,144918.84215805336
1902,4,1,Urban,1962,163582.7118300641
1132,4,3,Urban,1983,215234.26332888036
2267,4,1,Urban,1954,244631.04553783571
2342,4,1,Urban,1962,202034.77647089184
2749,4,3,Urban,1951,225152.8575342173
1626,4,2,Urban,2007,183986.15734070452
2090,4,1,Urban,1959,268614.39110339084
2686,4,1,Urban,2017,327247.36631980597
2350,4,1,Urban,1954,298563.57183079014
1533,4,2,Urban,1987,162541.63834183113
2612,4,3,Urban,2012,231788.02819894793
1926,4,1,Urban,2005,193994.6251853954
2028,4,3,Urban,2016,243907.456936963
2368,4,1,Urban,2008,219016.89709169368
2831,4,2,Urban,1965,272269.7763620467
1720,4,2,Urban,2017,238447.19484757207
1323,4,1,Urban,1979,197439.30572906125
2552,4,2,Urban,1989,335298.15194897074
2359,4,1,Urban,2018,267166.8063842651
1277,4,2,Urban,2008,157246.84485678378
2345,4,3,Urban,1994,287094.13066059205
1094,4,3,Urban,1970,138806.92715303297
1745,4,2,Urban,1983,247346.11411731964
1997,4,2,Urban,1953,237669.20155439206
