SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1784,5,2,Urban,1966,240799.96360448832
1130,5,3,Urban,1989,196245.10837974006
1074,5,3,Urban,1993,160486.90097908332
1785,5,3,Urban,2017,294259.5558515325
2854,5,2,Urban,1975,284625.16984618234
1937,5,2,Urban,1957,168547.86730318933
1474,5,1,Urban,2008,81847.83441710194
2388,5,1,Urban,2001,235138.50965264597
2389,5,3,Urban,2011,223115.15899864008
2588,5,2,Urban,1977,267716.2892125155
1071,5,1,Urban,1983,197883.08112923856
2364,5,3,Urban,1968,255882.59873355908
1968,5,1,Urban,2018,272084.5305669992
2343,5,2,Urban,1972,294900.88666707056
2986,5,3,Urban,1990,404711.15624542447
2369,5,3,Urban,1981,301049.00194278255
2010,5,3,Urban,1993,229086.3936654949
2024,5,1,Urban,2014,233095.90867243957
2130,5,2,Urban,1974,258832.3833065289
1884,5,1,Urban,2011,209676.61448907343
1862,5,3,Urban,1967,303568.95382647443
1431,5,3,Urban,2005,143655.86188088637
2567,5,2,Urban,1974,272837.37267315655
1994,5,3,Urban,1960,200162.00515983917
1115,5,2,Urban,1971,127184.47357623902
2559,5,1,Urban,1990,210848.86769753855
1091,5,1,Urban,1965,177821.9746618885
1233,5,1,Urban,1980,92816.37731102324
2570,5,1,Urban,1996,393573.6767214645
2812,5,3,Urban,2001,330070.63809069595
2211,5,2,Urban,1954,338906.47533352836
1417,5,2,Urban,1992,189162.94816682782
1812,5,3,Urban,2011,321146.3497184801
1586,5,2,Urban,1980,143380.7254414047
2386,5,2,Urban,1999,315411.67243207287
2716,5,2,Urban,2001,213554.81135425158
2687,5,3,Urban,1994,289559.25181106484
2002,5,2,Urban,1951,244752.68816698526
2183,5,1,Urban,2006,220542.98961552515
1800,5,2,Urban,1965,140350.9741415623
1163,5,1,Urban,2018,277954.3509289791
2399,5,2,Urban,1955,314718.00797188515
2583,5,3,Urban,1989,316405.42459093314
1072,5,3,Urban,1966,100057.27236721644
1827,5,1,Urban,2019,217117.23200219814
1924,5,1,Urban,2018,211087.74728676266
1128,5,1,Urban,1952,78998.92690661998
1510,5,2,Urban,1955,171564.7991893462
1614,5,3,Urban,1986,142387.69188478874
1800,5,3,Urban,1960,255299.62500111767
2523,5,1,Urban,2000,369719.4623412483
2033,5,3,Urban,1951,191272.09221618916
2413,5,2,Urban,1984,363656.8114812318
2549,5,1,Urban,1978,332739.3069297999
2166,5,2,Urban,1952,216103.98470199117
1987,5,1,Urban,1964,211543.8884149799
2645,5,3,Urban,1955,372151.4293065856
2514,5,1,Urban,1972,301022.85061651113
1201,5,2,Urban,2013,93781.89800094915
2652,5,2,Urban,1974,251813.1658789048
1526,5,1,Urban,1956,170645.16290923048
1272,5,1,Urban,1956,175250.7795240559
2550,5,2,Urban,1992,200904.42934051843
2796,5,2,Urban,1972,320615.8720390289
2941,5,1,Urban,1982,282331.84013978794
2783,5,2,Urban,1982,359877.65355961525
1422,5,2,Urban,1966,209346.539776191
2042,5,1,Urban,1981,226215.00421065965
1968,5,3,Urban,1989,291075.6545211671
1138,5,3,Urban,1996,152267.26018064076
2205,5,1,Urban,1972,200864.3476630788
2957,5,3,Urban,1968,373753.60213694995
1330,5,2,Urban,1987,174969.09563938223
2735,5,1,Urban,1953,256587.11233009087
1492,5,2,Urban,1995,151050.0683024581
2062,5,2,Urban,1994,235369.710675756
1120,5,1,Urban,1999,123791.37275978261
1560,5,3,Urban,2002,222310.9492239006
1539,5,1,Urban,1996,246195.35960037145
1659,5,2,Urban,2011,300238.3459343589
2616,5,2,Urban,1997,313307.60083378275
1547,5,1,Urban,1987,167626.0210713739
2105,5,2,Urban,2020,264657.79619968584
2008,5,3,Urban,2017,254436.51931449128
2842,5,3,Urban,2003,359643.8637657335
2322,5,3,Urban,2002,216739.35592159413
1033,5,2,Urban,2018,81777.11457457591
1314,5,3,Urban,1989,169945.85557994267
2556,5,1,Urban,1977,290112.56083419995
1910,5,1,Urban,1986,249187.32176632894
1740,5,2,Urban,1961,183049.23432644666
2643,5,3,Urban,1992,287060.45574198465
1019,5,1,Urban,1988,95661.06412774554
1381,5,2,Urban,1955,97897.39653899979
2442,5,2,Urban,2018,306992.2614541389
2798,5,1,Urban,1986,285118.07492142863
2235,5,3,Urban,1998,169829.4145288081
2576,5,1,Urban,1960,346839.42415577034
1738,5,1,Urban,2021,232469.7165794386
1566,5,2,Urban,1955,52199.274728250166
2510,5,2,Urban,1983,277843.86687839305
2551,5,3,Urban,1962,321890.06502169784
1932,5,2,Urban,2019,242597.07969176353
1180,5,2,Urban,2009,195952.19234392856
1049,5,2,Urban,1992,195561.23732478716
2134,5,2,Urban,1971,224203.10054468334
2476,5,1,Urban,1992,267946.6878165722
1244,5,2,Urban,2007,99759.95931090091
2708,5,1,Urban,1995,344526.49333589815
2998,5,3,Urban,1997,290521.9125128084
1522,5,2,Urban,1998,206854.6823247723
1386,5,3,Urban,2001,171146.24159472
1094,5,1,Urban,2009,126370.36943089197
1178,5,3,Urban,1990,212540.99415189616
2689,5,3,Urban,2000,264380.7989090467
2105,5,3,Urban,1987,342173.51170475467
2154,5,3,Urban,2008,258110.94731776134
2431,5,1,Urban,1958,258759.2755089328
1264,5,1,Urban,2007,147970.6846572924
2322,5,2,Urban,2004,209581.81021814805
1404,5,1,Urban,1988,174649.83735311468
2577,5,2,Urban,1969,357869.4268135682
1607,5,3,Urban,1985,257342.41156209307
1945,5,1,Urban,1950,275327.5165716455
2654,5,3,Urban,1960,213636.86974013434
2570,5,1,Urban,1995,319915.58891808504
1238,5,1,Urban,1985,92796.00242186419
2690,5,3,Urban,1989,337260.11783909734
2001,5,2,Urban,1959,307828.8652393468
1227,5,1,Urban,1983,131187.90960552127
1584,5,1,Urban,1963,206839.55407944712
1583,5,3,Urban,1982,206469.39543267092
1219,5,2,Urban,1986,158595.4112514731
2784,5,2,Urban,1967,269678.30801925424
1135,5,1,Urban,1994,222705.92622608627
2041,5,3,Urban,1958,194900.43212010476
2326,5,3,Urban,2000,231098.41087074857
2165,5,1,Urban,1993,275423.47830682446
1201,5,3,Urban,1986,153270.742728031
2369,5,2,Urban,1960,324614.7080425861
2048,5,3,Urban,1997,208094.84388928182
1515,5,2,Urban,2006,173988.23678731703
2810,5,1,Urban,1995,344302.86864274583
1622,5,1,Urban,2017,148240.8742311278
1123,5,2,Urban,1987,160059.78120535176
2158,5,3,Urban,1977,224755.0934931232
2541,5,2,Urban,2009,346164.9778283957
2888,5,2,Urban,1990,309434.68726977526
1972,5,1,Urban,1977,240416.75763270806
2849,5,3,Urban,1967,311240.9150918142
2566,5,3,Urban,1951,337168.5717111215
1563,5,2,Urban,1954,92964.0106795005
2595,5,2,Urban,1996,319346.4659869555
1782,5,3,Urban,2021,176270.17206695263
2490,5,3,Urban,1990,330813.7940884805
2803,5,3,Urban,1993,300959.45329902065
2413,5,1,Urban,1993,256715.20283062838
2596,5,3,Urban,1954,275229.1490603287
2409,5,3,Urban,1992,345855.7873137692
2130,5,2,Urban,1994,194401.7149215443
1411,5,2,Urban,1987,147493.4626059779
1623,5,2,Urban,1987,137721.5798640434
1119,5,3,Urban,1950,125785.42575056656
2847,5,3,Urban,2007,428032.6565476897
1856,5,3,Urban,1957,325621.35912356875
2093,5,3,Urban,1969,226830.68143810495
2647,5,1,Urban,1988,342846.13883989194
2142,5,3,Urban,1964,197048.29719978117
2519,5,1,Urban,2021,220189.6222349368
1219,5,3,Urban,1971,121411.56039484718
1722,5,3,Urban,1971,186975.111225666
1179,5,2,Urban,1962,98810.00929628307
1098,5,1,Urban,1988,87134.44565850004
2986,5,3,Urban,1978,331288.1360611684
1632,5,3,Urban,2005,193895.20631722617
1274,5,2,Urban,1977,141131.13805770664
2160,5,1,Urban,1974,182191.07535495446
2508,5,1,Urban,2015,274158.81789230683
1231,5,2,Urban,2007,238528.420570929
1405,5,3,Urban,1973,159500.55817266897
1291,5,1,Urban,2015,88152.16617127093
1815,5,3,Urban,1997,190616.77166062294
2919,5,1,Urban,1969,361929.31876694236
1027,5,2,Urban,1965,164129.3796541608
1976,5,3,Urban,2003,300432.944567456
1855,5,2,Urban,2001,205933.1629974928
2251,5,1,Urban,1972,216834.47370388926
2822,5,3,Urban,1965,404375.3817679719
2670,5,3,Urban,1988,314270.4907659644
2212,5,3,Urban,1980,253010.17428872912
1535,5,1,Urban,2018,181948.01636175285
1579,5,2,Urban,1973,135691.69292488022
2072,5,1,Urban,1955,295099.79489881307
1525,5,1,Urban,1957,269303.87935055466
2224,5,1,Urban,1986,274244.15196858195
1662,5,1,Urban,2000,157653.17122243723
1580,5,1,Urban,1985,196867.96913315007
2950,5,2,Urban,2007,235491.3016678028
2781,5,1,Urban,1989,304391.4464054454
1888,5,1,Urban,2015,211102.5837690388
2845,5,3,Urban,1951,374387.96709590376
2413,5,3,Urban,1970,240690.15809318193
1247,5,2,Urban,1984,149511.34558158036
2135,5,3,Urban,1985,285868.21497664356
1056,5,1,Urban,1992,213584.48758427415
1951,5,3,Urban,2020,108841.77089015135
1533,5,3,Urban,1982,264449.2509138246
1683,5,2,Urban,1984,163353.86563434894
2267,5,3,Urban,1983,189176.13263722067
2112,5,3,Urban,1985,280457.30591196165
1040,5,3,Urban,2017,260396.97668595187
1161,5,3,Urban,1971,178691.81804341768
2248,5,3,Urban,1956,298677.6787875009
1289,5,3,Urban,2007,181625.56432363082
2712,5,3,Urban,1989,292349.5827707857
2383,5,2,Urban,1957,319109.0917849048
1592,5,1,Urban,2008,117521.92141213926
1081,5,3,Urban,2021,130290.65382403934
2099,5,2,Urban,2006,250680.13164041945
2969,5,3,Urban,1959,344646.4016310998
1371,5,3,Urban,2017,72835.81353091395
2288,5,3,Urban,1973,257550.44724976926
2086,5,1,Urban,1981,193883.3678698672
2265,5,3,Urban,1969,274026.22208389506
2065,5,3,Urban,2017,312493.8820541258
2160,5,1,Urban,1988,150771.48592613888
1246,5,2,Urban,1995,138823.16321744182
1879,5,2,Urban,1995,230375.95310884604
1808,5,1,Urban,1952,175021.01388961737
2682,5,1,Urban,1988,346913.83555392944
2705,5,2,Urban,1996,361066.27921154175
2694,5,3,Urban,2003,253565.98504609117
2452,5,1,Urban,1996,312032.67655047396
1001,5,2,Urban,1984,178834.98279042152
1513,5,1,Urban,2016,162547.3968697846
1894,5,1,Urban,1958,213408.21505749197
2221,5,3,Urban,2008,105808.09150418482
1442,5,3,Urban,2010,245138.49133112992
1140,5,3,Urban,2004,211783.63203895028
1710,5,3,Urban,1994,166279.981324693
2318,5,2,Urban,1960,201880.75997765432
1749,5,2,Urban,1962,159935.1544590248
1250,5,3,Urban,1964,147881.9976374569
1324,5,3,Urban,1999,137430.76137119098
2860,5,1,Urban,2020,288841.35361103696
2089,5,2,Urban,1999,226684.28882229395
1352,5,3,Urban,2010,161209.9050691122
2055,5,2,Urban,1969,250267.09994017222
2769,5,1,Urban,1977,293229.7496609687
2019,5,3,Urban,1977,241806.07588380808
2683,5,1,Urban,1953,224891.68177547434
1754,5,3,Urban,2013,174622.29512226488
1259,5,1,Urban,1956,92668.74609399048
1204,5,3,Urban,2005,184284.75447632044
1978,5,2,Urban,1981,162827.8504049509
2349,5,1,Urban,2015,199549.00153794626
1877,5,3,Urban,1976,155800.1830805319
2218,5,2,Urban,1967,301514.7533862139
1159,5,1,Urban,2002,217763.92478937082
1422,5,1,Urban,2008,175897.93464716699
2940,5,2,Urban,2010,371769.3174352011
2946,5,3,Urban,1990,342541.58875957015
1537,5,2,Urban,1957,145735.55404989456
1613,5,3,Urban,1967,166482.0531064751
1422,5,3,Urban,1969,139927.9491593548
2079,5,3,Urban,2010,219788.7561344711
2680,5,1,Urban,1961,286611.3674052765
2334,5,3,Urban,2006,182006.9478795436
1074,5,2,Urban,1997,191572.38585146997
2771,5,1,Urban,2008,363699.8483466076
1699,5,3,Urban,1962,185737.98790037548
1691,5,2,Urban,2019,179926.01690821414
2518,5,1,Urban,1999,233034.0703580497
1621,5,2,Urban,2016,257501.52903015696
1979,5,2,Urban,1960,179876.30709963478
2101,5,1,Urban,1995,265359.6809680231
2537,5,1,Urban,1988,390678.78237545653
2320,5,1,Urban,1955,306115.03860749735
1482,5,2,Urban,2020,163557.60980048194
2872,5,3,Urban,2017,392049.42661093536
1449,5,1,Urban,2009,232070.9163388065
1315,5,2,Urban,1998,167342.31056961732
2461,5,1,Urban,1986,288696.3507356919
1647,5,1,Urban,1959,140167.4340599076
2770,5,1,Urban,1980,327098.3185002464
2771,5,3,Urban,2013,326230.4616905707
2900,5,2,Urban,2018,256193.87301653597
2542,5,2,Urban,1971,301409.9854496155
2961,5,3,Urban,1950,356475.92504672153
2076,5,1,Urban,2007,281590.57845479413
1644,5,2,Urban,1969,194108.51370648004
1110,5,1,Urban,1963,27780.99794078665
2486,5,1,Urban,1983,224462.54662943663
2648,5,3,Urban,1998,247787.49483611324
2722,5,2,Urban,1954,347832.9893851923
1554,5,3,Urban,1977,107604.50475138158
2850,5,1,Urban,1956,332060.54796017846
2935,5,1,Urban,1966,327366.2706347419
1592,5,2,Urban,1999,165903.7659396868
1202,5,3,Urban,1959,197367.25065565138
2693,5,2,Urban,1985,270287.8644928432
2814,5,1,Urban,1976,277596.4852104233
1262,5,1,Urban,2020,215442.373668197
2783,5,2,Urban,1969,271752.4089842962
2995,5,2,Urban,1954,476671.7332626706
1177,5,3,Urban,1964,149587.12679808243
2040,5,2,Urban,1994,319819.69224078255
2235,5,3,Urban,1950,251283.60572537477
1233,5,2,Urban,2019,155938.59080077082
2771,5,2,Urban,1960,467492.8278233021
1125,5,1,Urban,1995,112911.91623630136
2416,5,1,Urban,2012,338731.39814531995
1564,5,2,Urban,1974,124945.35360395574
2711,5,2,Urban,2014,312240.47197339294
1185,5,3,Urban,1950,209794.03875617054
1814,5,1,Urban,1984,227505.22136593092
2679,5,2,Urban,1956,240016.04752093367
1379,5,1,Urban,1964,263059.5667957512
1698,5,2,Urban,2014,154832.4550004761
2777,5,2,Urban,2011,276264.2067389264
1774,5,1,Urban,1999,252930.12848669803
2902,5,2,Urban,1986,344461.79164331337
2846,5,1,Urban,1993,289806.5874244773
1786,5,1,Urban,1964,231286.34777699315
2529,5,3,Urban,2010,353203.21937959193
2483,5,2,Urban,1974,308324.92404884635
2061,5,2,Urban,2011,262192.5127828773
2691,5,2,Urban,1985,238020.95562350604
1514,5,2,Urban,1950,119761.67822523034
1231,5,2,Urban,1964,185243.6835340937
2250,5,1,Urban,1994,235725.18008683468
1485,5,2,Urban,1991,185583.98137113237
1292,5,3,Urban,1989,156147.4677543578
2704,5,3,Urban,1999,256630.7912051315
2594,5,3,Urban,1981,319869.2781977622
2113,5,1,Urban,1992,259679.41379450273
1725,5,1,Urban,2019,152463.20761979336
2534,5,3,Urban,2015,228691.508251064
1984,5,3,Urban,1965,239564.14914615924
2106,5,1,Urban,2005,226567.12383743215
1390,5,1,Urban,1971,148495.3544499829
1382,5,1,Urban,1956,222864.36701896926
1194,5,2,Urban,2005,147880.80884438302
2662,5,3,Urban,1967,352238.45700549503
2320,5,2,Urban,1973,285146.26464255154
2778,5,3,Urban,1985,313383.81968823605
2648,5,1,Urban,1991,344723.34131074476
1850,5,2,Urban,1978,198246.01358335884
2986,5,2,Urban,1974,371676.1106507903
1878,5,3,Urban,1966,222804.97018921448
1390,5,2,Urban,2002,256809.27267385402
1129,5,1,Urban,1992,121454.27990470358
2646,5,2,Urban,1999,267237.2688867784
1683,5,1,Urban,1968,223546.83093922844
2343,5,2,Urban,1974,303119.27170433564
2800,5,1,Urban,1978,320335.20734923147
2995,5,1,Urban,2006,358319.24568312895
2572,5,3,Urban,2003,193859.63645336
2046,5,2,Urban,1954,234413.71386274594
2744,5,3,Urban,1972,312566.96850409254
1857,5,1,Urban,2013,224108.99011015278
1805,5,2,Urban,2010,215558.3759136157
1719,5,3,Urban,1979,217551.9931590212
2522,5,3,Urban,1999,293261.660397524
1353,5,3,Urban,1960,163923.84184343115
2168,5,2,Urban,1990,203096.26739398664
1068,5,1,Urban,2012,144166.8940430485
1439,5,1,Urban,2002,187070.4521907557
2900,5,1,Urban,1985,313452.0287940369
2632,5,1,Urban,1977,308730.6486823117
2196,5,2,Urban,1975,200367.8663608236
2886,5,2,Urban,1978,346406.0775714085
2898,5,2,Urban,1956,397702.109153677
2730,5,2,Urban,2015,305026.45027963247
1424,5,3,Urban,2016,120661.86383809826
1917,5,3,Urban,2007,240531.12233293962
2960,5,1,Urban,1984,305590.7204791887
1648,5,1,Urban,1976,202364.5700939758
1511,5,2,Urban,1994,164404.63229279392
2845,5,1,Urban,2012,334461.54053152323
2283,5,1,Urban,2018,232391.81489263359
1239,5,2,Urban,1995,89692.47885441557
1006,5,2,Urban,2000,229340.86979992018
2910,5,2,Urban,1997,297264.28084789927
2634,5,2,Urban,1955,355300.1437662702
1686,5,1,Urban,1989,127270.5362395139
2433,5,3,Urban,2010,238061.28917146084
2337,5,2,Urban,1951,360512.050260075
1114,5,3,Urban,2005,184224.46724827422
1487,5,2,Urban,1950,122086.00969232478
1073,5,3,Urban,1970,90546.47369356532
2716,5,2,Urban,2014,265452.55744618335
1403,5,1,Urban,1996,90090.0217769309
1739,5,1,Urban,1963,200553.437908072
1801,5,3,Urban,1976,175101.6310977253
2340,5,3,Urban,1964,343747.6452900363
1810,5,3,Urban,2013,294712.3958581953
1338,5,3,Urban,2004,108971.00093251248
2348,5,1,Urban,1954,316090.13182272157
1432,5,2,Urban,1956,181732.63186025256
1222,5,3,Urban,1990,184331.87329556586
1671,5,3,Urban,1962,213224.06751299553
1631,5,3,Urban,1982,249512.83456028491
2638,5,3,Urban,1978,299081.38115130085
1065,5,3,Urban,1956,200780.44475858292
1786,5,2,Urban,1976,206811.46568116744
1925,5,2,Urban,1953,232138.19459409243
2350,5,1,Urban,2020,304994.4940291468
2787,5,1,Urban,1993,389534.7803247614
1198,5,2,Urban,2017,54998.34780960296
1972,5,2,Urban,1974,257975.91979775022
2212,5,3,Urban,2012,346749.1860471896
1064,5,1,Urban,2001,174778.96592785645
1088,5,3,Urban,2001,93437.31144107267
2778,5,1,Urban,1979,337653.1281648821
2158,5,2,Urban,1984,179519.30221381033
1523,5,2,Urban,2006,194501.85480018283
2767,5,1,Urban,2017,229658.36394725234
1715,5,2,Urban,1986,160233.03388667712
1746,5,2,Urban,1994,188595.35015173318
2566,5,1,Urban,1983,268311.40233765385
1695,5,2,Urban,2002,292150.69567925646
1065,5,1,Urban,1956,68997.9555968227
2928,5,3,Urban,1970,301643.3508093661
1915,5,2,Urban,1991,225412.26567866266
1233,5,2,Urban,1972,208431.81032843443
1571,5,3,Urban,1998,196741.6735087342
2848,5,2,Urban,1983,205346.27824504522
2120,5,1,Urban,1982,140598.99787674542
2837,5,2,Urban,1985,380188.1599981719
1187,5,3,Urban,1977,192265.58301865155
1858,5,3,Urban,1995,219431.54770291017
2416,5,2,Urban,1978,320108.9933469954
2990,5,3,Urban,1994,360435.9914229884
1704,5,3,Urban,1958,223608.5139933434
1705,5,1,Urban,2019,195744.02979622
1702,5,2,Urban,1969,223390.63262827296
2471,5,1,Urban,1997,307044.3813990385
1401,5,2,Urban,2019,170471.20995897113
2714,5,2,Urban,1998,351336.4530027386
2884,5,2,Urban,1981,357286.4920372694
1098,5,3,Urban,1977,50140.62902957553
1063,5,2,Urban,2005,169875.51222716353
1500,5,3,Urban,1997,177637.70638593426
1805,5,3,Urban,1963,204280.63503996894
1618,5,3,Urban,1997,149149.76396825333
2066,5,3,Urban,1960,244441.57752993068
2491,5,3,Urban,2018,239681.7773905584
1448,5,1,Urban,2000,236303.25269577384
2729,5,1,Urban,1997,263708.1464721771
1294,5,3,Urban,1993,10873.208375647577
1951,5,1,Urban,1955,254067.65510703114
2739,5,3,Urban,1982,289570.29549612064
2986,5,2,Urban,1994,341612.96892933134
2247,5,3,Urban,1993,296226.72916216566
2218,5,1,Urban,1974,137858.66234789672
1336,5,3,Urban,1958,170516.7500984015
1813,5,1,Urban,1996,221187.9170846853
1962,5,2,Urban,1975,284390.3164892058
2825,5,3,Urban,1994,299604.16009341634
2200,5,3,Urban,1961,230857.9227221809
1783,5,2,Urban,2020,200351.86368621702
1440,5,2,Urban,2015,137013.2659304886
1109,5,1,Urban,1993,236085.04158645798
2677,5,1,Urban,1984,247841.50450336974
2597,5,3,Urban,2007,297104.1377503436
1882,5,3,Urban,1968,145310.42351720796
1560,5,2,Urban,1963,162608.51722462644
1972,5,3,Urban,2005,226744.33520884064
1586,5,1,Urban,1950,205808.1665462002
1993,5,2,Urban,1979,231654.98691535008
2371,5,1,Urban,2013,329573.99938041036
1478,5,2,Urban,1952,231630.6664741473
2099,5,3,Urban,1951,278043.3760710264
2463,5,1,Urban,1955,259840.9607242249
1925,5,3,Urban,1971,290787.6107829126
2578,5,3,Urban,1991,316085.08792076254
2523,5,2,Urban,2003,346656.4838844861
1365,5,3,Urban,2019,139533.7742144427
1857,5,1,Urban,1984,175358.81406729575
1918,5,2,Urban,1988,224961.67586650248
2239,5,1,Urban,2003,234644.33530996402
2980,5,2,Urban,1972,263557.9589497002
2294,5,2,Urban,1971,248516.9088140742
1381,5,3,Urban,2008,123519.22453264942
2721,5,2,Urban,2015,362666.67443626747
2740,5,3,Urban,1994,311314.9338640457
1851,5,3,Urban,1955,165691.61032855898
1238,5,1,Urban,1976,220041.66244241293
2044,5,3,Urban,1954,251968.212950908
2181,5,1,Urban,1957,275088.7047746028
2504,5,3,Urban,2020,246424.77563050803
1290,5,3,Urban,2007,204910.6191065614
2225,5,1,Urban,1956,235426.58452980133
2962,5,2,Urban,1954,357671.9329144011
2090,5,1,Urban,1961,294848.6370936753
1858,5,2,Urban,1994,165468.8699661934
1709,5,3,Urban,2015,129389.13779640403
2098,5,1,Urban,2003,337466.4591088512
2575,5,2,Urban,1993,269629.0413747101
2658,5,3,Urban,1982,331287.6713714395
1251,5,3,Urban,2015,140339.63553727802
1306,5,2,Urban,2019,117072.96190937495
1584,5,3,Urban,1953,237148.66421792004
2805,5,1,Urban,1982,412620.5730491083
2059,5,1,Urban,2011,308018.80123284785
1015,5,1,Urban,1961,68502.04052995887
1879,5,1,Urban,1964,223765.64749227872
1793,5,3,Urban,1992,220692.18672083694
1198,5,3,Urban,1983,194545.67304353474
1449,5,2,Urban,1982,175553.5378543746
1155,5,2,Urban,1972,192559.21541600613
2183,5,3,Urban,1994,207727.14543455173
2424,5,1,Urban,2012,213002.22901862877
2483,5,2,Urban,2006,282314.7716812156
2076,5,3,Urban,1963,186055.62702722783
2100,5,3,Urban,1952,299946.56944923033
2964,5,2,Urban,1957,317389.95103316644
2134,5,1,Urban,1989,222374.3554331857
2023,5,3,Urban,1996,110138.10640062332
2929,5,3,Urban,1986,304721.46593773016
1030,5,2,Urban,1975,198528.38368852937
2827,5,1,Urban,2018,367506.77546813275
1520,5,1,Urban,2011,285298.3305449298
1601,5,3,Urban,1957,225215.02398412695
1180,5,1,Urban,1954,122176.49581123763
1353,5,2,Urban,1980,212333.27433329343
2338,5,3,Urban,1954,299119.41867691104
2668,5,1,Urban,1980,250358.216186313
1213,5,1,Urban,1987,151206.42425449658
1663,5,1,Urban,2013,326809.10073627555
1862,5,2,Urban,2006,211193.47836145613
2498,5,1,Urban,2007,282003.0763981048
1239,5,3,Urban,1969,201411.4310579627
2209,5,2,Urban,2005,226406.14143906935
2409,5,3,Urban,2008,320732.8357931695
2248,5,1,Urban,1990,277300.10945991694
2970,5,3,Urban,1968,356757.9020732361
1222,5,2,Urban,1979,144409.39797777336
2746,5,2,Urban,2018,234741.83342874423
2783,5,1,Urban,2015,297825.4105003039
1041,5,1,Urban,1982,76440.03025560972
1150,5,3,Urban,1973,138938.1576779736
2922,5,2,Urban,2019,296545.7931160557
2346,5,2,Urban,2019,293902.3919105426
2610,5,3,Urban,1981,299747.4150422369
1906,5,1,Urban,2021,177470.0717016296
1639,5,3,Urban,1978,157950.27727767132
1145,5,3,Urban,1963,207267.28177407465
1427,5,3,Urban,1958,130079.20272518993
1931,5,2,Urban,1984,224132.71115950658
1815,5,3,Urban,1993,218922.98855546533
1909,5,3,Urban,1960,156902.6899380385
2389,5,2,Urban,1988,263890.30574846204
1348,5,1,Urban,2016,185944.27863951432
2178,5,3,Urban,1955,367394.4313207739
1185,5,3,Urban,1986,204640.7272756059
1734,5,3,Urban,2017,172472.48903974396
2020,5,1,Urban,1993,168281.87138921223
1143,5,2,Urban,1976,42333.4117067488
2807,5,3,Urban,1963,258094.02116681222
2160,5,3,Urban,1966,185599.5639557882
2154,5,3,Urban,1989,205073.02692741976
2872,5,1,Urban,1991,338560.60180997
1573,5,2,Urban,1966,214240.00137187514
2262,5,2,Urban,2014,245403.71321066812
2288,5,3,Urban,1977,238004.03251337406
1667,5,3,Urban,2009,308704.96274468076
1430,5,3,Urban,2002,237688.89121247426
1699,5,2,Urban,2007,212616.0064960536
1411,5,2,Urban,2003,125100.24799712191
1713,5,3,Urban,1998,232780.55078926316
2468,5,2,Urban,1999,305584.3935734518
2999,5,3,Urban,1988,344426.48959789285
2925,5,1,Urban,2013,385635.5986388881
2485,5,1,Urban,1981,222562.48465427395
1110,5,2,Urban,1969,142462.08483197738
1343,5,2,Urban,1982,215423.16546908766
1331,5,1,Urban,1952,57663.62601068329
1923,5,2,Urban,1996,186597.49444039667
1672,5,3,Urban,1953,193809.9935935846
2786,5,3,Urban,2015,275221.8197602908
1760,5,1,Urban,1995,98804.6427661017
2770,5,3,Urban,1980,266018.6867224338
1881,5,3,Urban,2016,286693.4629983758
2080,5,3,Urban,1996,232977.33834064874
1418,5,2,Urban,1971,227278.97317500325
2956,5,3,Urban,1964,299562.8590781201
1812,5,2,Urban,1967,211524.3091701523
1424,5,1,Urban,1980,204443.90343618998
2304,5,3,Urban,2009,401419.71720899595
1861,5,3,Urban,1997,189571.48216527785
2196,5,1,Urban,1987,158897.28213524766
2222,5,2,Urban,1993,283000.10166229634
2589,5,2,Urban,1971,240926.08247752558
2176,5,2,Urban,2008,226952.41550411817
2574,5,3,Urban,1969,296775.99646281544
1175,5,1,Urban,1950,152769.33930135827
2562,5,1,Urban,1979,218551.64270591596
1276,5,1,Urban,1992,112365.62978691976
2408,5,1,Urban,2008,192427.37349891698
2394,5,2,Urban,1958,264884.749813862
2694,5,1,Urban,1978,284712.6723066102
1596,5,2,Urban,1993,198944.08986653748
1355,5,2,Urban,1958,186972.8821306359
1391,5,3,Urban,2012,134708.27320893586
2298,5,1,Urban,1985,258310.5478423244
1163,5,2,Urban,2016,178015.72781829536
2615,5,1,Urban,1970,200659.77242067351
2839,5,2,Urban,1980,305286.2659820939
2589,5,3,Urban,1979,258411.80876896568
1608,5,2,Urban,1991,121789.69594191822
1943,5,2,Urban,2000,259273.12160943207
2375,5,1,Urban,2003,268385.68540086946
2380,5,3,Urban,1977,374155.9213782523
2597,5,2,Urban,2010,364599.17158373183
2291,5,3,Urban,1966,266200.9873801818
2251,5,3,Urban,2008,284171.75677566265
2484,5,2,Urban,1994,299814.2071704239
2922,5,1,Urban,2002,326902.6552922623
2770,5,1,Urban,1954,251814.95340051167
1960,5,1,Urban,1997,330936.453807728
1535,5,1,Urban,1989,239069.58326292454
2501,5,3,Urban,2013,331872.5324482374
2321,5,1,Urban,1962,264097.3009975031
2285,5,1,Urban,1980,290919.3803451307
1709,5,1,Urban,2002,217394.5917115656
2306,5,2,Urban,1994,317947.3662984999
1329,5,3,Urban,1956,108914.68750310631
2651,5,1,Urban,1979,241144.0858593643
2060,5,2,Urban,1997,258779.49856324575
2148,5,2,Urban,1969,248952.39215399872
2633,5,3,Urban,1957,279756.7749496015
1671,5,3,Urban,1954,263230.19710953673
2584,5,1,Urban,1978,249584.69513085397
