model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Tiguan,2016,14995.0,Manual,24458,Diesel,145,53.3,2.0
 Tiguan,2019,32500.0,Manual,13000,Diesel,145,47.9,2.0
 Tiguan,2017,18495.0,Manual,18513,Diesel,145,58.9,2.0
 Tiguan,2018,24495.0,Manual,11800,Diesel,145,58.9,2.0
 Tiguan,2018,26995.0,Semi-Auto,15479,Diesel,145,45.6,2.0
 Tiguan,2014,10000.0,Semi-Auto,72765,Diesel,200,47.7,2.0
 Tiguan,2017,19495.0,Semi-Auto,39203,Diesel,150,49.6,2.0
 Tiguan,2019,24498.0,Semi-Auto,1164,Diesel,145,46.3,2.0
 Tiguan,2019,29498.0,Semi-Auto,2654,Diesel,145,45.6,2.0
 Tiguan,2019,28998.0,Semi-Auto,500,Diesel,145,37.2,1.5
 Tiguan,2019,22498.0,Manual,3340,Diesel,150,47.9,2.0
 Tiguan,2016,12495.0,Semi-Auto,55162,Diesel,160,49.6,2.0
 Tiguan,2018,17995.0,Manual,20145,Diesel,145,50.4,2.0
 Tiguan,2017,17995.0,Manual,35764,Petrol,145,48.7,1.4
 Tiguan,2018,18995.0,Automatic,12334,Diesel,145,49.6,2.0
 Tiguan,2017,14971.0,Manual,43501,Diesel,125,58.9,2.0
 Tiguan,2019,19898.0,Manual,11069,Petrol,145,40.9,1.5
 Tiguan,2017,22710.0,Semi-Auto,27695,Diesel,125,57.6,2.0
 Tiguan,2018,22530.0,Manual,30251,Diesel,145,58.9,2.0
 Tiguan,2017,20698.0,Semi-Auto,11636,Diesel,125,57.6,2.0
 Tiguan,2017,17050.0,Manual,17096,Petrol,145,46.3,1.4
 Tiguan,2017,22251.0,Manual,21269,Diesel,125,58.9,2.0
 Tiguan,2017,23995.0,Manual,10763,Diesel,160,50.4,2.0
 Tiguan,2013,12250.0,Manual,31236,Petrol,260,37.2,1.4
 Tiguan,2017,18995.0,Semi-Auto,20647,Diesel,150,49.6,2.0
 Tiguan,2015,12995.0,Manual,36360,Diesel,165,48.7,2.0
 Tiguan,2016,13995.0,Manual,24808,Diesel,125,56.5,2.0
 Tiguan,2018,19995.0,Manual,15559,Petrol,145,46.3,1.4
 Tiguan,2018,18495.0,Manual,19265,Petrol,150,46.3,1.4
 Tiguan,2019,23995.0,Semi-Auto,7391,Diesel,145,46.3,2.0
 Tiguan,2017,16995.0,Manual,46591,Diesel,150,58.9,2.0
 Tiguan,2016,15995.0,Manual,28936,Diesel,145,53.3,2.0
 Tiguan,2017,21995.0,Semi-Auto,47515,Diesel,160,49.6,2.0
 Tiguan,2016,12850.0,Manual,51520,Diesel,145,53.3,2.0
 Tiguan,2019,29999.0,Semi-Auto,4289,Diesel,145,45.6,2.0
 Tiguan,2020,39999.0,Semi-Auto,566,Diesel,150,39.2,2.0
 Tiguan,2016,19700.0,Automatic,21842,Diesel,160,49.6,2.0
 Tiguan,2019,29999.0,Semi-Auto,669,Diesel,145,39.8,2.0
 Tiguan,2019,25499.0,Semi-Auto,22745,Diesel,145,45.6,2.0
 Tiguan,2017,14999.0,Manual,26393,Diesel,125,58.9,2.0
 Tiguan,2019,24999.0,Manual,2266,Diesel,145,47.9,2.0
 Tiguan,2016,19700.0,Automatic,21842,Diesel,160,49.6,2.0
 Tiguan,2017,18298.0,Manual,12985,Diesel,145,58.9,2.0
 Tiguan,2018,24999.0,Manual,8683,Diesel,150,50.4,2.0
 Tiguan,2018,17999.0,Manual,24000,Petrol,150,46.3,1.4
 Tiguan,2020,34999.0,Manual,5000,Diesel,145,47.9,2.0
 Tiguan,2019,29999.0,Automatic,10932,Diesel,145,35.3,2.0
 Tiguan,2019,26999.0,Semi-Auto,5000,Diesel,145,45.6,2.0
 Tiguan,2016,11761.0,Manual,47199,Diesel,125,56.5,2.0
 Tiguan,2016,15280.0,Manual,29803,Diesel,145,53.3,2.0
 Tiguan,2014,10190.0,Semi-Auto,66810,Diesel,205,47.7,2.0
 Tiguan,2014,12995.0,Manual,46011,Diesel,165,48.7,2.0
 Tiguan,2019,21995.0,Manual,7503,Petrol,145,38.2,1.5
 Tiguan,2015,13995.0,Semi-Auto,57502,Diesel,205,47.1,2.0
 Tiguan,2016,19995.0,Semi-Auto,37860,Diesel,160,49.6,2.0
 Tiguan,2017,17995.0,Manual,24534,Diesel,145,58.9,2.0
 Tiguan,2018,23495.0,Semi-Auto,14406,Diesel,145,39.8,2.0
 Tiguan,2019,27995.0,Manual,4631,Diesel,145,47.9,2.0
 Tiguan,2018,20495.0,Semi-Auto,21011,Diesel,145,49.6,2.0
 Tiguan,2020,26995.0,Semi-Auto,5056,Diesel,145,46.3,2.0
 Tiguan,2019,26995.0,Semi-Auto,5160,Diesel,145,39.8,2.0
 Tiguan,2016,17990.0,Manual,28074,Diesel,160,50.4,2.0
 Tiguan,2019,27495.0,Semi-Auto,6140,Diesel,145,39.8,2.0
 Tiguan,2020,32995.0,Manual,5124,Diesel,145,42.8,2.0
 Tiguan,2015,15465.0,Manual,36047,Diesel,145,53.3,2.0
 Tiguan,2016,12765.0,Manual,48110,Diesel,150,53.3,2.0
 Tiguan,2019,28799.0,Semi-Auto,2316,Petrol,145,31.4,2.0
 Tiguan,2019,25999.0,Automatic,5150,Diesel,145,40.4,2.0
 Tiguan,2016,18500.0,Automatic,21842,Diesel,160,49.6,2.0
 Tiguan,2019,26999.0,Semi-Auto,6754,Diesel,145,45.6,2.0
 Tiguan,2018,23499.0,Manual,30296,Diesel,150,50.4,2.0
 Tiguan,2019,29999.0,Automatic,2000,Diesel,145,45.6,2.0
 Tiguan,2017,24999.0,Semi-Auto,12500,Diesel,150,49.6,2.0
 Tiguan,2017,16999.0,Semi-Auto,32288,Diesel,125,57.6,2.0
 Tiguan,2019,27999.0,Manual,13448,Diesel,145,42.2,2.0
 Tiguan,2018,24499.0,Manual,11457,Diesel,145,47.9,2.0
 Tiguan,2017,17390.0,Manual,35112,Diesel,160,50.4,2.0
 Tiguan,2016,21299.0,Semi-Auto,26298,Petrol,235,38.2,2.0
 Tiguan,2018,23999.0,Manual,12775,Diesel,150,58.9,2.0
 Tiguan,2019,26995.0,Semi-Auto,5000,Petrol,145,37.7,1.5
 Tiguan,2017,22999.0,Manual,21400,Diesel,145,50.4,2.0
 Tiguan,2019,29999.0,Automatic,10000,Diesel,145,39.2,2.0
 Tiguan,2019,24999.0,Manual,1501,Diesel,145,47.9,2.0
 Tiguan,2017,18995.0,Manual,16000,Petrol,145,48.7,1.4
 Tiguan,2018,25299.0,Semi-Auto,12598,Diesel,145,57.6,2.0
 Tiguan,2020,33999.0,Semi-Auto,501,Diesel,145,31.4,2.0
 Tiguan,2019,26995.0,Manual,3000,Diesel,145,47.9,2.0
 Tiguan,2019,28995.0,Semi-Auto,8359,Diesel,150,39.8,2.0
 Tiguan,2016,14988.0,Semi-Auto,10845,Diesel,165,49.6,2.0
 Tiguan,2019,23495.0,Manual,7000,Diesel,150,47.9,2.0
 Tiguan,2019,25499.0,Manual,2917,Diesel,145,47.9,2.0
 Tiguan,2017,22699.0,Semi-Auto,30775,Diesel,150,57.6,2.0
 Tiguan,2020,29999.0,Semi-Auto,5000,Diesel,145,39.8,2.0
 Tiguan,2019,23499.0,Manual,2131,Petrol,145,38.2,1.5
 Tiguan,2019,29995.0,Semi-Auto,3662,Diesel,145,45.6,2.0
 Tiguan,2018,18395.0,Manual,16997,Petrol,145,46.3,1.4
 Tiguan,2017,17499.0,Manual,23011,Petrol,145,48.7,1.4
 Tiguan,2019,31999.0,Manual,10000,Diesel,145,47.9,2.0
 Tiguan,2017,17500.0,Manual,18475,Diesel,150,58.9,2.0
 Tiguan,2019,29995.0,Semi-Auto,1438,Diesel,145,45.6,2.0
 Tiguan,2017,22480.0,Semi-Auto,29855,Petrol,150,38.2,2.0
 Tiguan,2016,19990.0,Manual,25400,Diesel,160,50.4,2.0
 Tiguan,2017,16499.0,Manual,25395,Diesel,125,58.9,2.0
 Tiguan,2019,28900.0,Automatic,750,Diesel,145,40.4,2.0
 Tiguan,2019,21900.0,Manual,11800,Diesel,145,47.9,2.0
 Tiguan,2017,24745.0,Semi-Auto,17422,Diesel,160,49.6,2.0
 Tiguan,2017,17385.0,Semi-Auto,46831,Diesel,125,57.6,2.0
 Tiguan,2020,35000.0,Manual,10,Diesel,145,47.9,2.0
 Tiguan,2018,18999.0,Manual,11944,Petrol,145,46.3,1.4
 Tiguan,2014,12699.0,Manual,39292,Diesel,160,48.7,2.0
 Tiguan,2017,22500.0,Semi-Auto,20371,Diesel,150,49.6,2.0
 Tiguan,2017,19399.0,Manual,39443,Diesel,125,58.9,2.0
 Tiguan,2018,21899.0,Semi-Auto,22139,Petrol,150,40.4,1.4
 Tiguan,2017,21799.0,Manual,23538,Diesel,150,58.9,2.0
 Tiguan,2017,22995.0,Semi-Auto,24236,Petrol,150,38.2,2.0
 Tiguan,2017,17500.0,Manual,20907,Petrol,145,46.3,1.4
 Tiguan,2017,17000.0,Manual,41401,Petrol,145,48.7,1.4
 Tiguan,2020,31799.0,Semi-Auto,1000,Diesel,145,45.6,2.0
 Tiguan,2020,31499.0,Semi-Auto,1000,Diesel,145,45.6,2.0
 Tiguan,2019,28698.0,Semi-Auto,4993,Diesel,145,39.8,2.0
 Tiguan,2017,21699.0,Semi-Auto,33547,Diesel,160,49.6,2.0
 Tiguan,2020,26699.0,Semi-Auto,2000,Diesel,145,46.3,2.0
 Tiguan,2019,21999.0,Manual,11743,Diesel,145,47.9,2.0
 Tiguan,2018,19000.0,Manual,17450,Petrol,150,46.3,1.4
 Tiguan,2016,12291.0,Manual,79668,Diesel,150,53.3,2.0
 Tiguan,2019,32699.0,Semi-Auto,2764,Diesel,145,35.3,2.0
 Tiguan,2019,21999.0,Semi-Auto,14158,Petrol,150,37.7,1.5
 Tiguan,2018,18999.0,Manual,8677,Petrol,150,46.3,1.4
 Tiguan,2019,25999.0,Semi-Auto,3786,Diesel,145,39.8,2.0
 Tiguan,2017,16590.0,Manual,38500,Diesel,165,50.4,2.0
 Tiguan,2017,23671.0,Semi-Auto,23123,Diesel,160,49.6,2.0
 Tiguan,2019,23500.0,Semi-Auto,3540,Diesel,145,46.3,2.0
 Tiguan,2018,18950.0,Manual,7500,Petrol,150,48.7,1.4
 Tiguan,2016,20499.0,Semi-Auto,36957,Diesel,160,49.6,2.0
 Tiguan,2018,18990.0,Manual,15136,Petrol,145,46.3,1.4
 Tiguan,2019,27690.0,Semi-Auto,1551,Diesel,145,39.8,2.0
 Tiguan,2017,20990.0,Semi-Auto,22811,Diesel,145,57.6,2.0
 Tiguan,2018,22992.0,Automatic,9000,Diesel,145,49.6,2.0
 Tiguan,2020,30450.0,Semi-Auto,10,Petrol,145,30.4,2.0
 Tiguan,2018,17295.0,Manual,30039,Diesel,150,58.9,2.0
 Tiguan,2019,21495.0,Manual,11925,Petrol,150,40.9,1.5
 Tiguan,2019,26495.0,Semi-Auto,4543,Diesel,150,40.4,2.0
 Tiguan,2019,30995.0,Manual,1959,Diesel,150,47.9,2.0
 Tiguan,2017,17495.0,Manual,25978,Petrol,150,48.7,1.4
 Tiguan,2019,29995.0,Semi-Auto,7316,Diesel,150,31.4,2.0
 Tiguan,2017,24495.0,Semi-Auto,19063,Diesel,145,49.6,2.0
 Tiguan,2019,25995.0,Automatic,6152,Diesel,145,39.8,2.0
 Tiguan,2015,14250.0,Semi-Auto,43000,Diesel,160,49.6,2.0
 Tiguan,2017,17995.0,Manual,30935,Petrol,145,48.7,1.4
 Tiguan,2017,23495.0,Semi-Auto,14839,Diesel,145,57.6,2.0
 Tiguan,2016,10950.0,Manual,82873,Diesel,150,53.3,2.0
 Tiguan,2017,17950.0,Semi-Auto,34059,Diesel,145,49.6,2.0
 Tiguan,2017,16450.0,Manual,30000,Petrol,145,48.7,1.4
 Tiguan,2015,12650.0,Manual,34500,Petrol,205,42.2,1.4
 Tiguan,2017,18495.0,Semi-Auto,20780,Diesel,145,57.6,2.0
 Tiguan,2017,23998.0,Semi-Auto,20698,Diesel,160,49.6,2.0
 Tiguan,2017,25298.0,Semi-Auto,23121,Diesel,145,49.6,2.0
 Tiguan,2017,24481.0,Semi-Auto,27327,Diesel,150,49.6,2.0
 Tiguan,2016,14941.0,Manual,55552,Diesel,145,53.3,2.0
 Tiguan,2018,17795.0,Manual,25458,Petrol,145,46.3,1.4
 Tiguan,2018,19231.0,Manual,19661,Petrol,150,46.3,1.4
 Tiguan,2018,22062.0,Semi-Auto,22184,Diesel,145,49.6,2.0
 Tiguan,2017,17441.0,Manual,23400,Petrol,150,48.7,1.4
 Tiguan,2019,20995.0,Manual,3050,Diesel,150,47.9,2.0
 Tiguan,2017,19802.0,Manual,12004,Petrol,145,48.7,1.4
 Tiguan,2015,12581.0,Manual,46871,Diesel,145,53.3,2.0
 Tiguan,2015,12990.0,Manual,32220,Diesel,145,53.3,2.0
 Tiguan,2019,19498.0,Manual,15000,Petrol,145,40.9,1.5
 Tiguan,2016,13796.0,Manual,52985,Diesel,145,53.3,2.0
 Tiguan,2018,25741.0,Semi-Auto,12368,Diesel,145,57.6,2.0
 Tiguan,2019,29442.0,Semi-Auto,6458,Petrol,145,30.4,2.0
 Tiguan,2017,16921.0,Manual,35542,Diesel,160,50.4,2.0
 Tiguan,2017,16771.0,Manual,32032,Diesel,125,58.9,2.0
 Tiguan,2019,28754.0,Semi-Auto,8019,Diesel,145,39.8,2.0
 Tiguan,2017,18971.0,Manual,8242,Diesel,160,50.4,2.0
 Tiguan,2013,10995.0,Semi-Auto,32678,Diesel,205,47.7,2.0
 Tiguan,2018,24750.0,Manual,11983,Diesel,145,47.9,2.0
 Tiguan,2019,23498.0,Manual,10,Petrol,150,38.2,1.5
 Tiguan,2019,23450.0,Manual,3450,Diesel,145,47.9,2.0
 Tiguan,2015,15790.0,Automatic,19607,Diesel,160,49.6,2.0
 Tiguan,2019,22500.0,Manual,6911,Diesel,145,47.9,2.0
 Tiguan,2020,28250.0,Semi-Auto,669,Petrol,145,30.4,2.0
 Tiguan,2019,27995.0,Semi-Auto,8854,Diesel,145,40.4,2.0
 Tiguan,2017,17771.0,Semi-Auto,35630,Diesel,160,49.6,2.0
 Tiguan,2018,22795.0,Manual,19131,Diesel,145,50.4,2.0
 Tiguan,2019,22356.0,Manual,15452,Diesel,145,47.9,2.0
 Tiguan,2017,16491.0,Manual,26012,Diesel,150,58.9,2.0
 Tiguan,2016,16750.0,Manual,19558,Diesel,125,58.9,2.0
 Tiguan,2019,26246.0,Semi-Auto,4585,Diesel,145,45.6,2.0
 Tiguan,2014,9560.0,Semi-Auto,82211,Diesel,200,47.7,2.0
 Tiguan,2016,11541.0,Manual,57240,Diesel,125,56.5,2.0
 Tiguan,2017,17495.0,Manual,31631,Petrol,150,48.7,1.4
 Tiguan,2017,16812.0,Manual,33084,Diesel,125,58.9,2.0
 Tiguan,2017,16472.0,Manual,31789,Diesel,125,58.9,2.0
 Tiguan,2018,17995.0,Manual,19525,Petrol,145,46.3,1.4
 Tiguan,2016,14491.0,Semi-Auto,67012,Diesel,165,49.6,2.0
 Tiguan,2017,22522.0,Semi-Auto,25916,Petrol,145,38.2,2.0
 Tiguan,2019,23491.0,Manual,5862,Petrol,145,38.2,1.5
 Tiguan,2019,24720.0,Automatic,4945,Diesel,145,40.4,2.0
 Tiguan,2019,29291.0,Automatic,3525,Diesel,145,40.4,2.0
 Tiguan,2017,16981.0,Manual,32752,Diesel,125,58.9,2.0
 Tiguan,2017,17821.0,Manual,23655,Diesel,150,58.9,2.0
 Tiguan,2018,20991.0,Semi-Auto,9588,Diesel,150,57.6,2.0
 Tiguan,2018,23152.0,Semi-Auto,10522,Petrol,145,40.4,1.4
 Tiguan,2016,16502.0,Manual,22868,Diesel,125,58.9,2.0
 Tiguan,2019,32871.0,Semi-Auto,1647,Petrol,150,31.0,2.0
 Tiguan,2013,9771.0,Manual,56933,Diesel,145,53.3,2.0
 Tiguan,2017,18191.0,Manual,12611,Diesel,150,58.9,2.0
 Tiguan,2015,11582.0,Semi-Auto,50188,Diesel,200,47.7,2.0
 Tiguan,2019,22446.0,Manual,11007,Diesel,145,47.9,2.0
 Tiguan,2019,22654.0,Manual,9195,Diesel,145,47.9,2.0
 Tiguan,2018,24495.0,Semi-Auto,32927,Diesel,150,49.6,2.0
 Tiguan,2016,11698.0,Manual,88407,Diesel,145,53.3,2.0
 Tiguan,2019,30300.0,Semi-Auto,8152,Diesel,145,39.2,2.0
 Tiguan,2018,22495.0,Manual,6257,Petrol,150,40.4,1.4
 Tiguan,2018,22000.0,Semi-Auto,10665,Petrol,145,40.4,1.4
 Tiguan,2016,15491.0,Semi-Auto,47898,Diesel,160,49.6,2.0
 Tiguan,2016,17995.0,Semi-Auto,7500,Diesel,165,49.6,2.0
 Tiguan,2018,25495.0,Manual,14790,Diesel,150,50.4,2.0
 Tiguan,2019,24998.0,Semi-Auto,3531,Diesel,150,40.4,2.0
 Tiguan,2016,17495.0,Manual,28694,Diesel,125,58.9,2.0
 Tiguan,2019,21495.0,Manual,5000,Petrol,145,40.9,1.5
 Tiguan,2019,31582.0,Semi-Auto,5972,Diesel,145,35.3,2.0
 Tiguan,2019,23900.0,Semi-Auto,7000,Petrol,145,37.7,1.5
 Tiguan,2020,28500.0,Semi-Auto,6000,Diesel,145,31.4,2.0
 Tiguan,2019,29970.0,Automatic,5384,Petrol,145,30.4,2.0
 Tiguan,2019,29990.0,Automatic,1830,Diesel,145,40.4,2.0
 Tiguan,2019,21750.0,Manual,8462,Diesel,145,47.9,2.0
 Tiguan,2019,26000.0,Manual,7500,Diesel,145,47.9,2.0
 Tiguan,2019,27275.0,Automatic,8019,Diesel,145,39.8,2.0
 Tiguan,2020,32000.0,Semi-Auto,2314,Diesel,145,31.4,2.0
 Tiguan,2019,27430.0,Semi-Auto,100,Diesel,145,46.3,2.0
 Tiguan,2019,25750.0,Semi-Auto,5762,Diesel,145,40.4,2.0
 Tiguan,2019,32990.0,Automatic,11,Diesel,145,39.2,2.0
 Tiguan,2014,11711.0,Semi-Auto,45824,Diesel,205,47.7,2.0
 Tiguan,2018,25981.0,Semi-Auto,22548,Petrol,145,38.2,2.0
 Tiguan,2018,21841.0,Semi-Auto,10945,Diesel,145,46.3,2.0
 Tiguan,2018,19531.0,Manual,25252,Petrol,150,46.3,1.4
 Tiguan,2019,21490.0,Manual,11,Diesel,145,49.6,2.0
 Tiguan,2015,11495.0,Manual,58366,Diesel,150,53.3,2.0
 Tiguan,2018,18191.0,Manual,15856,Petrol,145,46.3,1.4
 Tiguan,2019,32990.0,Automatic,28,Diesel,145,39.2,2.0
 Tiguan,2018,24998.0,Semi-Auto,21513,Diesel,145,57.6,2.0
 Tiguan,2019,20798.0,Manual,11223,Diesel,145,47.9,2.0
 Tiguan,2019,24390.0,Automatic,7295,Diesel,145,40.4,2.0
 Tiguan,2019,29206.0,Semi-Auto,9037,Diesel,145,39.8,2.0
 Tiguan,2017,22998.0,Semi-Auto,19334,Diesel,160,49.6,2.0
 Tiguan,2013,9995.0,Manual,65447,Diesel,165,48.7,2.0
 Tiguan,2017,16936.0,Manual,31790,Petrol,145,48.7,1.4
 Tiguan,2018,19341.0,Manual,4176,Petrol,150,46.3,1.4
 Tiguan,2020,28757.0,Semi-Auto,4583,Petrol,150,37.7,1.5
 Tiguan,2019,31726.0,Semi-Auto,6421,Diesel,145,35.3,2.0
 Tiguan,2017,22672.0,Semi-Auto,32859,Diesel,145,49.6,2.0
 Tiguan,2020,33357.0,Manual,1896,Diesel,145,47.9,2.0
 Tiguan,2020,32427.0,Semi-Auto,678,Diesel,150,31.4,2.0
 Tiguan,2019,19950.0,Manual,15,Petrol,145,42.2,1.5
 Tiguan,2018,21012.0,Semi-Auto,14065,Diesel,145,46.3,2.0
 Tiguan,2016,24292.0,Semi-Auto,12377,Diesel,160,49.6,2.0
 Tiguan,2018,26791.0,Semi-Auto,13000,Diesel,150,39.8,2.0
 Tiguan,2013,8498.0,Manual,67501,Diesel,150,53.3,2.0
 Tiguan,2018,23112.0,Semi-Auto,11083,Petrol,145,40.4,1.4
 Tiguan,2019,24670.0,Semi-Auto,10350,Diesel,145,40.4,2.0
 Tiguan,2020,33860.0,Manual,145,Diesel,145,42.8,2.0
 Tiguan,2017,26202.0,Semi-Auto,17038,Diesel,145,49.6,2.0
 Tiguan,2017,17552.0,Manual,19285,Diesel,145,58.9,2.0
 Tiguan,2020,32890.0,Manual,501,Diesel,145,47.9,2.0
 Tiguan,2018,19202.0,Manual,18904,Petrol,150,46.3,1.4
 Tiguan,2017,17922.0,Manual,13272,Diesel,150,58.9,2.0
 Tiguan,2015,16362.0,Semi-Auto,32350,Diesel,160,49.6,2.0
 Tiguan,2019,24910.0,Semi-Auto,7228,Diesel,145,45.6,2.0
 Tiguan,2019,26971.0,Manual,4353,Diesel,145,42.2,2.0
 Tiguan,2017,17499.0,Manual,32779,Diesel,150,50.4,2.0
 Tiguan,2017,17360.0,Semi-Auto,33670,Diesel,145,49.6,2.0
 Tiguan,2017,17495.0,Manual,36657,Diesel,160,50.4,2.0
 Tiguan,2015,12995.0,Semi-Auto,47508,Diesel,160,49.6,2.0
 Tiguan,2017,18491.0,Semi-Auto,25840,Diesel,165,49.6,2.0
 Tiguan,2019,33943.0,Manual,3129,Diesel,145,47.9,2.0
 Tiguan,2018,20252.0,Semi-Auto,11626,Diesel,145,57.6,2.0
 Tiguan,2019,32364.0,Automatic,7903,Diesel,145,39.2,2.0
 Tiguan,2017,22712.0,Manual,30629,Diesel,145,50.4,2.0
 Tiguan,2017,22851.0,Semi-Auto,38142,Diesel,145,49.6,2.0
 Tiguan,2017,20092.0,Manual,24423,Diesel,145,58.9,2.0
 Tiguan,2017,18242.0,Manual,19013,Petrol,145,48.7,1.4
 Tiguan,2019,28346.0,Semi-Auto,5581,Diesel,145,45.6,2.0
 Tiguan,2018,19912.0,Manual,13751,Diesel,145,50.4,2.0
 Tiguan,2019,28990.0,Automatic,3731,Diesel,145,39.8,2.0
 Tiguan,2017,16491.0,Manual,38329,Diesel,165,50.4,2.0
 Tiguan,2016,21212.0,Semi-Auto,22749,Petrol,240,38.2,2.0
 Tiguan,2015,11491.0,Manual,39500,Diesel,165,48.7,2.0
 Tiguan,2018,26062.0,Semi-Auto,1589,Diesel,145,39.8,2.0
 Tiguan,2019,24790.0,Automatic,4590,Diesel,145,46.3,2.0
 Tiguan,2019,29990.0,Manual,7407,Diesel,145,47.9,2.0
 Tiguan,2020,26980.0,Manual,2194,Diesel,145,42.2,2.0
 Tiguan,2020,28990.0,Semi-Auto,3149,Diesel,145,46.3,2.0
 Tiguan,2016,16661.0,Manual,46644,Diesel,125,58.9,2.0
 Tiguan,2020,28490.0,Semi-Auto,611,Diesel,145,46.3,2.0
 Tiguan,2020,38990.0,Semi-Auto,1483,Diesel,145,39.2,2.0
 Tiguan,2020,36990.0,Semi-Auto,481,Petrol,145,35.3,2.0
 Tiguan,2019,24700.0,Semi-Auto,5030,Diesel,145,46.3,2.0
 Tiguan,2019,25856.0,Manual,6614,Diesel,145,47.9,2.0
 Tiguan,2019,22992.0,Automatic,7240,Diesel,145,46.3,2.0
 Tiguan,2019,21492.0,Manual,7987,Diesel,145,47.9,2.0
 Tiguan,2018,17700.0,Manual,14467,Petrol,145,46.3,1.4
 Tiguan,2018,21994.0,Semi-Auto,11418,Petrol,150,40.4,1.4
 Tiguan,2017,22995.0,Semi-Auto,29987,Diesel,160,49.6,2.0
 Tiguan,2019,22814.0,Manual,9580,Diesel,145,47.9,2.0
 Tiguan,2019,31490.0,Manual,5416,Diesel,145,47.9,2.0
 Tiguan,2016,14270.0,Manual,42925,Diesel,145,53.3,2.0
 Tiguan,2019,29514.0,Semi-Auto,2691,Diesel,145,45.6,2.0
 Tiguan,2019,29344.0,Semi-Auto,3976,Diesel,145,45.6,2.0
 Tiguan,2016,13191.0,Manual,30438,Diesel,145,53.3,2.0
 Tiguan,2019,26891.0,Semi-Auto,2987,Diesel,145,39.8,2.0
 Tiguan,2017,18595.0,Semi-Auto,49957,Diesel,160,49.6,2.0
 Tiguan,2016,17417.0,Automatic,14495,Diesel,160,49.6,2.0
 Tiguan,2018,17610.0,Manual,21652,Diesel,145,58.9,2.0
 Tiguan,2013,11000.0,Semi-Auto,40004,Diesel,200,47.7,2.0
 Tiguan,2018,26995.0,Semi-Auto,22585,Diesel,145,49.6,2.0
 Tiguan,2018,17391.0,Manual,17987,Petrol,145,46.3,1.4
 Tiguan,2019,26691.0,Semi-Auto,3119,Diesel,145,45.6,2.0
 Tiguan,2019,26691.0,Semi-Auto,6289,Diesel,145,45.6,2.0
 Tiguan,2017,22061.0,Manual,27447,Diesel,145,50.4,2.0
 Tiguan,2017,15660.0,Manual,49765,Petrol,145,48.7,1.4
 Tiguan,2017,22991.0,Manual,16791,Diesel,160,50.4,2.0
 Tiguan,2019,28495.0,Manual,1950,Diesel,150,47.9,2.0
 Tiguan,2016,14995.0,Semi-Auto,42000,Diesel,165,49.6,2.0
 Tiguan,2019,29995.0,Semi-Auto,6283,Diesel,150,31.4,2.0
 Tiguan,2019,29995.0,Semi-Auto,3624,Diesel,150,31.4,2.0
 Tiguan,2016,17995.0,Manual,60000,Diesel,125,58.9,2.0
 Tiguan,2017,17995.0,Manual,25230,Diesel,145,58.9,2.0
 Tiguan,2015,11295.0,Manual,46750,Diesel,145,53.3,2.0
 Tiguan,2019,22995.0,Manual,7621,Diesel,150,47.9,2.0
 Tiguan,2019,27995.0,Manual,7985,Diesel,150,47.9,2.0
 Tiguan,2017,16995.0,Manual,33806,Diesel,125,58.9,2.0
 Tiguan,2017,17995.0,Manual,14250,Diesel,125,58.9,2.0
 Tiguan,2017,19695.0,Semi-Auto,16090,Diesel,145,49.6,2.0
 Tiguan,2015,10991.0,Semi-Auto,68423,Diesel,165,49.6,2.0
 Tiguan,2017,22995.0,Manual,27000,Diesel,150,50.4,2.0
 Tiguan,2016,16852.0,Manual,21155,Diesel,125,58.9,2.0
 Tiguan,2018,22995.0,Manual,22556,Diesel,150,58.9,2.0
 Tiguan,2019,22366.0,Manual,15574,Diesel,145,47.9,2.0
 Tiguan,2019,22326.0,Manual,15007,Diesel,145,47.9,2.0
 Tiguan,2019,22416.0,Manual,14158,Diesel,145,47.9,2.0
 Tiguan,2019,27995.0,Semi-Auto,8382,Diesel,150,39.8,2.0
 Tiguan,2016,17995.0,Manual,60500,Diesel,125,58.9,2.0
 Tiguan,2016,19790.0,Semi-Auto,22789,Diesel,160,49.6,2.0
 Tiguan,2018,18995.0,Manual,19721,Diesel,145,58.9,2.0
 Tiguan,2019,31995.0,Manual,4000,Diesel,145,42.8,2.0
 Tiguan,2017,17495.0,Manual,28768,Diesel,125,58.9,2.0
 Tiguan,2017,18900.0,Manual,8064,Petrol,145,48.7,1.4
 Tiguan,2018,18000.0,Manual,11298,Petrol,150,46.3,1.4
 Tiguan,2016,22479.0,Automatic,27000,Diesel,160,49.6,2.0
 Tiguan,2017,18155.0,Semi-Auto,26000,Diesel,145,49.6,2.0
 Tiguan,2018,21299.0,Semi-Auto,20804,Diesel,145,57.6,2.0
 Tiguan,2016,15989.0,Manual,22800,Diesel,125,58.9,2.0
 Tiguan,2018,17940.0,Manual,19044,Diesel,150,58.9,2.0
 Tiguan,2016,18640.0,Manual,23088,Diesel,125,58.9,2.0
 Tiguan,2016,13000.0,Manual,29800,Diesel,125,56.5,2.0
 Tiguan,2018,19740.0,Manual,9188,Petrol,145,46.3,1.4
 Tiguan,2020,23741.0,Manual,4366,Petrol,145,38.2,1.5
 Tiguan,2017,12630.0,Manual,60680,Diesel,125,60.1,2.0
 Tiguan,2020,28942.0,Semi-Auto,4992,Diesel,145,37.2,1.5
